lemma;variant;domain
mikrotom;2;3
mikrotron;1;3
mikrotubula;1;14
mikrowat;1;20
mikrowela;1;3
mikrowłókno;1;3
mikrowolt;1;20
mikrus;1;15
mikrusek;1;15
mikryt;1;14
miks;1;11
miks;2;7
mikser;1;3
mikser;2;3
mikser elektryczny;1;3
mikser kuchenny;1;3
mikser planetarny;1;3
mikser ręczny;1;3
mikser stojący;1;3
mikserek;1;3
mikserek;2;3
miksista;1;15
miksobakteria;1;21
miksowanie;1;2
miksowanie;2;2
mikst;1;8
mikst;2;11
mikstura;1;3
mikstura;2;10
miksturka;1;3
miksturka;2;10
mil na galon;1;20
mila;1;20
mila angielska;1;20
mila chińska;1;20
mila kwadratowa;1;20
mila lądowa;1;20
mila metryczna;1;20
mila morska;1;20
mila na godzinę;1;20
mila polska;1;20
mila skandynawska;1;20
mila wrocławska;1;20
milanez;1;3
milczek;1;15
milczenie;1;23
milczenie;2;7
milczenie;3;23
milczkowatość;1;4
milenarysta;1;15
milenaryzm;1;26
milenaryzm;2;11
milenium;1;25
miliamper;1;20
miliard;1;20
miliarder;1;15
miliarderka;1;15
milibar;1;20
milicja;1;26
milicja;2;11
milicjant;1;15
milicjant;2;15
milicjantka;1;15
milifarad;1;20
miligram;1;20
milihenr;1;20
milikiur;1;20
mililitr;1;20
milimetr;1;20
milimetr słupa rtęci;1;20
milimetr sześcienny;1;20
milion;1;20
milion instrukcji na sekundę;1;20
milion operacji na sekundę;1;20
milioner;1;15
milionerka;1;15
milionik;1;20
miliradian;1;20
milirentgen;1;20
milisekunda;1;20
milisiwert;1;20
militaria;1;11
militarysta;1;15
militarystka;1;15
militaryzacja;1;8
militaryzm;1;26
militaryzowanie;1;2
militaryzowanie;2;2
miliwat;1;20
miliwolt;1;20
milkliwość;1;4
milknięcie;1;2
milknięcie;2;2
milknięcie;3;2
millenarysta;1;15
millenaryzm;1;11
millenaryzm;2;26
millenium;1;25
millet;1;11
milonga;1;7
milord;1;7
milowy krok;1;8
milusińska;1;15
milusiński;1;15
miła;1;15
miłek;1;17
miłek amurski;1;17
miłek jesienny;1;17
miłek letni;1;17
miłek syberyjski;1;17
miłek szkarłatny;1;17
miłek turkiestański;1;17
miłek wiosenny;1;17
miłek wołżański;1;17
miłek złocisty;1;17
miłka;1;17
miłorząb;1;17
miłosierdzie;1;9
miłosteczka;1;9
miłostka;1;9
miłość;1;9
miłość;2;9
miłość;3;9
miłość;4;9
miłość;5;8
miłość;6;15
miłość do ojczyzny;1;9
miłość francuska;1;8
miłość lesbijska;1;26
miłość własna;1;4
miłośnica;1;15
miłośnica;2;15
miłośnictwo;1;9
miłośniczka;1;15
miłośnik;1;15
miłowanie;1;2
miłowanie się;1;2
miły;1;15
mim;1;15
mim;2;8
mim;3;6
mimetyzm;1;16
mimetyzm;2;23
mimik;1;15
mimika;1;4
mimikra;1;2
mimodram;1;3
mimośród;1;3
mimowolność;1;4
mimoza;1;17
mimozowate;1;46
mimozowatość;1;4
min.;1;20
mina;1;4
mina;2;3
mina;3;20
mina morska;1;3
minarecik;1;3
minaret;1;3
mincarstwo;1;15
mincarz;1;15
mincarz;2;15
mincerstwo;1;15
mincerz;1;15
mincerz;2;15
miner;1;15
mineralizacja;1;19
mineralizacja;2;19
mineralizacja;3;19
mineralog;1;15
mineralogia;1;6
minerał;1;14
minerał akcesoryczny;1;14
minerał barwny;1;14
minerał ilasty;1;14
minerał reliktowy;1;14
minerał skałotwórczy;1;14
minerał syntetyczny;1;14
minerał zabarwiony;1;14
minerstwo;1;6
mineta;1;2
minetka;1;2
minezinger;1;15
mini album;1;3
mini turniej;1;8
mini-album;1;3
minia;1;3
minia;2;3
minialbum;1;3
miniator;1;15
miniatorstwo;1;2
miniatura;1;3
miniatura;2;3
miniatura;3;3
miniatura;4;7
miniaturka;1;3
miniaturka;2;3
miniaturowa łódź podwodna;1;3
miniaturyzacja;1;2
miniaturyzowanie;1;2
miniaturzysta;1;15
miniaturzysta;2;15
miniaturzystka;2;15
minibar;1;3
minięcie;1;8
minięcie;2;8
minięcie;3;8
minięcie się;1;8
minięcie się;2;8
minięcie się;3;8
minięcie się z prawdą;1;8
minigolf;1;2
minikamera;1;3
minikomputer;1;3
minimal art;1;6
minimalista;1;15
minimalista;2;15
minimalista;3;15
minimalistka;1;15
minimalistka;2;15
minimalizacja;1;2
minimalizm;1;6
minimalizm;2;6
minimalizowanie;1;2
minimalizowanie;2;2
minimum;1;20
minion;1;15
miniowanie;1;2
miniówa;1;3
miniówka;1;3
minipowieść;1;3
miniprzedsiębiorstwo;1;26
miniradio;1;3
minirecital;1;8
miniserial;1;3
minispódniczka;1;3
minister;1;15
minister bez teki;1;15
minister pełnomocny;1;15
minister-członek Rady Ministrów;1;15
ministerium;1;26
ministerstwo;2;12
ministerstwo;3;26
ministerstwo kultury;1;12
ministerstwo obrony narodowej;1;12
Ministerstwo Spraw Wewnętrznych;1;26
ministerstwo środowiska;1;12
ministrant;1;15
ministrant kadzidła;1;15
ministrant krzyża;1;15
ministrant księgi;1;15
ministrant ołtarza;1;15
ministrant Słowa Bożego;1;15
ministrant światła;1;15
ministrant wody;1;15
ministrantka;1;15
minisukienka;1;3
Miniszki Klaryski Kapucynki;1;11
miniturniej;1;8
minivan;1;3
minivan;2;3
miniwieża;1;3
minnesinger;1;15
minoderia;1;4
minoderyjność;1;4
minor;1;6
minorat;1;18
minoryci;1;15
minoryta;1;15
minorytka;1;15
minowanie;1;2
minowanie;2;2
minowiec;1;3
minóg;1;21
minstrel;1;15
mintaj;1;21
minus;1;4
minus;2;7
minus;3;7
minusik;1;7
minuskuła;1;7
minuta;1;25
minuta;2;7
minuta;3;20
minuta;4;25
minuta kątowa;1;20
minuta świetlna;1;20
minutka;1;25
minutnik;2;3
minutnik elektroniczny;1;3
minutnik mechaniczny;1;3
miocen;1;25
miocyt;1;14
miodnik;1;17
miodobranie;1;25
miodobranie;2;2
miodojad;1;21
miodojady;1;46
miodokwiat;1;17
miodownik;1;17
miodownik;2;10
miodownik melisowaty;1;17
miodowody;1;46
miodowód;1;21
miodowy miesiąc;1;25
miodówka;1;21
miodówki;1;46
miodunka;1;17
miodunka plamista;1;17
mioglobina;1;14
miologia;1;6
mion;1;14
miopatia;1;19
miopia;1;4
miot;1;21
miotacz;1;3
miotacz;2;15
miotacz;3;15
miotaczka;1;15
miotanie;1;2
miotanie się;1;2
miotanie się;2;2
miotanie się;3;2
miotanie się;4;2
miotełka;1;3
miotełka;2;17
miotełka;3;3
miotełka;4;3
miotlarz;1;15
miotła;1;3
miozyn;1;24
miozyna;1;24
miód;1;10
miód;2;10
miód pitny;1;10
miód spadziowy;1;10
miód sztuczny;1;10
MIPS;1;20
mir;1;6
mir;2;11
mir;3;23
mir;4;23
mira;1;6
mira;2;24
mirabela;1;17
mirabela;2;10
mirabelka;1;17
mirabelka;2;10
mirabilit;1;14
mirakl;1;3
miraż;1;6
miraż;2;6
mirliton;1;3
mirra;1;24
mirt;1;17
mirtowce;1;46
mirza;1;7
mirza;2;7
misa;1;3
miscellanea;1;11
miscellanea;2;3
miseczka;1;3
misecznica;1;14
misecznicowate;1;46
misecznicowce;1;46
misecznik;1;21
misecznikowate;1;46
misiek;1;3
misiek;2;3
misiurka;1;3
misja;1;13
misja;2;13
misja;3;11
misja;4;12
misja;5;2
misja;6;7
misjonarka;1;15
misjonarka;2;15
misjonarstwo;1;26
misjonarz;1;15
misjonarz;2;15
misjonarz;3;15
miska;1;3
miska;2;3
miska;3;3
miska olejowa;1;3
miss;1;15
mister;1;15
misteria;1;2
misterium;1;8
misterium;2;7
misterium;3;4
misterium męki Pańskiej;1;3
misterium pasyjne;1;3
misterność;1;4
misterność;2;4
mistral;1;16
mistrz;1;15
mistrz;2;15
mistrz;3;15
mistrz;4;15
mistrz;5;15
mistrz;6;7
mistrz ceremonii;1;15
mistrz ceremonii;2;15
mistrz pióra;1;15
mistrz wszechwag;1;15
mistrzostwa;1;8
mistrzostwo;1;4
mistrzostwo;2;13
mistrzyni;1;15
mistrzyni;2;15
mistrzyni;3;15
mistrzyni;4;15
mistycyzm;1;6
mistyczka;1;15
mistyczność;1;4
mistyfikacja;1;2
mistyfikator;1;15
mistyfikatorka;1;15
mistyfikatorstwo;1;2
mistyk;1;15
mistyk;2;15
mistyka;1;6
mistyka;2;4
misyjność;1;4
misyjność;2;4
miszmasz;1;11
Miszna;1;3
miś;1;15
miś;2;3
miś;3;15
miś;4;3
miś koala;1;21
mit;1;6
mit;2;7
mitel;1;4
mitenka;1;3
mitochodnrium;1;14
mitochondrium;1;14
mitograf;1;15
mitolog;1;15
mitologia;1;7
mitologia;2;6
mitologizacja;1;7
mitoman;1;15
mitomania;1;19
mitomanka;1;15
mitomaństwo;1;19
mitoza;1;19
mitra;1;3
mitra;2;23
mitraizm;1;6
mitralieza;1;3
mitręga;1;2
mitsubishi;1;7
Mitsubishi;2;7
mitygowanie;1;2
mitygowanie się;1;2
mityng;1;8
mityng;2;8
mitynka;1;3
mizandria;1;9
mizantrop;1;15
mizantropia;1;26
mizantropka;1;15
mizdrzenie się;1;2
mizeractwo;1;15
mizeraczek;1;15
mizerak;1;15
mizeria;1;23
mizeria;2;10
mizernienie;1;2
mizerność;1;4
mizerność;2;4
mizerność;3;8
mizerota;1;15
mizerykordia;1;3
mizoandria;1;9
mizoandryzm;1;9
mizogin;1;15
mizoginista;1;15
mizogonia;1;9
mjr;1;7
mknięcie;1;2
mknięcie;2;2
ml;1;20
mL;2;20
mlask;1;16
mlaskanie;1;2
mlaskanie;2;2
mlaśnięcie;1;8
mld;1;20
mlecz;1;17
mlecz;2;17
mlecz;3;24
mlecz;4;24
mleczaj;1;17
mleczaj lśniący;1;17
mleczaj najostrzejszy;1;17
mleczaj obrzeżony;1;17
mleczaj ostry;1;17
mleczaj rydz;1;17
mleczak;1;21
mleczak;2;5
mleczan;1;24
mleczarka;1;15
mleczarnia;1;12
mleczarstwo;1;18
mleczarz;1;15
mleczarz;2;15
mleczko;1;24
mleczko;2;24
mleczko;3;24
mleczko;4;24
mleczko kauczukowe;1;24
mleczko maciczne;1;24
mleczko pszczele;1;24
mleczność;1;4
mleko;1;20
mleko;2;24
mleko;3;16
mleko;4;24
mleko cementowe;1;24
mleko wapienne;1;24
mlewnik;1;3
mlewnik walcowy;1;3
mlewo;1;17
mln;1;20
młaka;1;12
młaka;2;14
młocarnia;1;3
młociarka;1;15
młociarz;1;15
młocka;1;2
młockarka;1;3
młockarnia;1;3
młoda kadra;1;11
młoda para;1;11
Młoda Polska;1;6
młode;1;26
młodniak;1;11
młodnik;1;11
młodość;1;4
młodość;2;25
młodzi;1;11
młodzi;2;11
młodziak;1;15
młodziak;2;21
młodzian;1;15
młodzianek;1;15
młodziczka;1;15
młodzieniaszek;1;15
młodzieniec;1;15
młodzieńczorództwo;1;19
młodzieńczość;1;4
młodzież;1;11
młodzież;2;21
młodzieżowiec;1;15
młodzieżowiec;2;15
młodzieżowość;1;4
młodzieżówka;1;15
młodzieżówka;2;11
młodzik;1;15
młodzik;2;21
młodzik;3;15
młodzik;4;7
młodziwo;1;24
młokos;1;15
młokosik;1;15
młot;1;3
młot;2;3
młot;3;3
młot;4;15
młot;5;3
młot bojowy;1;3
młot kafarowy;1;3
młot spadowy;1;3
młoteczek;1;5
młotek;1;3
młotek;2;3
młotek;3;3
młotnik;1;15
młotownia;1;12
młotownia;2;12
młócenie;1;2
młócenie;2;2
młócenie;3;2
młócenie;4;2
młócenie;5;2
młócenie się;1;2
młócenie się;2;2
młócka;1;2
młódka;1;15
młódka;2;21
młódka;3;21
młódź;1;11
młóto;1;24
młyn;1;12
młyn wodny;1;3
młyn żarnowy;1;3
młynarczyk;1;15
młynarka;1;15
młynarka;2;2
młynarstwo;1;18
młynarz;1;15
młynarzowa;1;15
młynarzówna;1;15
młyneczek;1;3
młyneczek;2;8
młynek;1;3
młynek;2;2
młynek;3;3
młynek do odpadków;1;3
młynek do odpadów;1;3
młynek do zlewozmywaka;1;3
młynek modlitewny;1;3
młynek odpadków organicznych;1;3
młyniec;1;2
młyniec;2;8
młynówka;1;14
Mm;1;20
mm Hg;1;20
mm³;1;20
MMO;1;3
Mn;1;24
mnemometr;1;3
mnemon;1;20
mnemonika;1;6
mnemotechnika;1;6
mnich;1;15
mnich;2;15
mniejsze zło;1;26
mniejszość;1;11
mniejszość;2;20
mniejszy pędzel do różu;1;3
mniemanie;1;2
mniemanie;2;7
mniemanie;3;6
mniszeczek;1;17
mniszek;1;17
mniszka;1;15
Mniszki Bose Zakonu Najświętszej Maryi Panny z Góry Karmel;1;11
Mniszki Kamedułki;1;11
Mniszki Trzeciego Zakonu Regularnego św. Franciszka z Asyżu;1;11
Mniszki Zakonu Kaznodziejskiego;1;11
mnogość;1;20
mnogość;2;14
mnożenie;1;2
mnożenie;2;2
mnożenie;3;2
mnożenie się;1;2
mnożna;1;20
mnożnik;1;20
mnożyciel;1;15
mnożyciel;2;15
mnóstwo;1;20
mnóstwo;2;20
Mo;1;24
moa;1;21
mob;1;15
mobbing;1;19
mobilizacja;1;8
mobilizacja;2;23
mobilizowanie;1;2
mobilizowanie;2;2
mobilizowanie;3;2
mobilizowanie;4;2
mobilizowanie;5;2
mobilizowanie się;1;2
mobilność;1;4
mobilny punkt krwiodawstwa;1;3
moc;1;4
moc;2;16
moc;3;20
moc;4;4
moc;5;23
moc;6;16
mocarność;1;4
mocarstwo;1;11
mocarstwo dominujące;1;11
mocarstwowość;1;23
mocarz;1;15
mocarz;2;15
mocarz;3;15
mocja;1;7
mocna strona;1;4
mocne prawo wielkich liczb;1;6
mocne prawo wielkich liczb Kołmogorowa;1;6
mocnica;1;3
mocny sen;1;23
mocodawca;1;15
mocodawca;2;15
mocodawczyni;1;15
mocowanie;1;2
mocowanie;2;3
mocowanie się;1;2
mocowanie się;2;2
mocowanie się;3;2
mocowanie się;4;2
mocz;1;24
moczarka;1;17
moczary;1;12
moczenie;1;2
moczenie;2;19
moczenie się;1;2
moczenie się;2;2
mocznica;1;19
mocznik;1;24
moczownik;1;5
moczowód;1;5
moczówka;1;19
moczówka cukrowa;1;19
moczygęba;1;15
moczymorda;1;15
moda;1;6
moda;2;3
moda;3;6
modalizm;1;23
modalizm;2;6
modalność;1;4
modalność;2;7
model;1;6
model;2;3
model;3;6
model;4;3
model;5;3
model;6;3
model;7;15
model;8;15
model;9;15
model fizyczny;1;3
model konkurencji;1;6
model kosmologiczny;1;6
model matematyczny;1;6
model wzrostu;1;20
modelarnia;1;12
modelarstwo;1;6
modelarstwo;2;18
modelarz;1;15
modelator;1;15
modelatorka;1;15
modelik;1;3
modelina;1;3
modelka;1;15
modelka;2;15
modelka;3;15
modelowanie;1;2
modelowanie;2;2
modelunek;1;3
modelunek;2;2
modem;1;3
moderacja;1;2
moderato;1;20
moderato;2;7
moderator;1;15
moderator;2;15
moderator;3;24
moderatorka;1;15
moderatorka;2;15
moderna;1;11
moderna;2;6
modernista;1;15
modernistka;1;15
modernizacja;1;23
modernizator;1;15
modernizatorka;1;15
modernizm;1;6
modernizowanie;1;2
modernizowanie się;1;2
moderowanie;1;2
moderunek;1;11
modlenie się;1;2
modliszka;1;21
modliszka;2;15
modlitewnik;1;3
modlitwa;1;3
modlitwa;2;2
modła;1;6
modły;1;8
modły;2;2
modniarka;1;15
modniarstwo;1;6
modnisia;1;15
modniś;1;15
modność;1;4
modraczek;1;17
modrak;1;17
modrak;2;17
modrak;3;21
modraszek;1;21
modraszka;1;21
modraszkowate;1;46
modrzew;1;17
modrzew;2;24
modrzewnica;1;17
modrzewnica północna;1;17
modrzewnica zwyczajna;1;17
modulacja;1;19
modulacja;2;16
modulator;1;3
moduł;1;3
moduł dokujący;1;12
modus;1;6
modus vivendi;1;23
modyfikacja;1;2
modyfikacja;2;6
modyfikacja;3;7
modyfikator;1;24
modyfikator;2;16
modyfikowanie;1;2
modyfikowanie się;1;2
modylion;1;3
modystka;1;15
mogiła;1;12
mogiłka;1;12
mogoł;1;15
moher;1;3
moherowe berety;1;11
Mohikanin;1;15
moiety;1;11
mojra;1;6
mojra;2;15
mokasyn;1;3
mokka;1;17
mokka aksamitna;1;24
moknięcie;1;2
Mokotów;1;12
mokra robota;1;8
mokradło;1;12
moksza;1;6
mol;1;20
mol;2;20
molasa;1;11
molekuła;1;14
moleskin;1;3
molestacja;1;2
molestacja;2;2
molestowanie;1;2
molestowanie;2;2
moletowanie;1;2
molibden;1;24
molibdenian;1;24
molik;1;20
molinezja;1;21
moll;1;6
molo;1;12
moloch;1;3
molos;1;21
Mołdawia;1;12
Mołdawianin;1;15
Mołdawianka;1;15
Mołdowa;1;12
mołojec;1;15
momencik;1;25
moment;1;25
moment;2;25
moment;3;8
moment;4;20
moment;5;25
moment magnetyczny;1;20
moment musical;1;7
moment pędu;1;20
moment rzędu k;1;6
moment teoretyczny;1;6
moment zwrotny;1;8
moment zwykły;1;6
MON;1;12
monachijczyk;1;15
Monachium;1;12
monacyt;1;14
monada;1;6
monadnok;1;14
monadologia;1;6
Monakijczyk;1;15
Monakijka;1;15
Monako;1;12
monarcha;1;15
monarchia;1;26
monarchia;2;11
monarchia absolutna;1;26
monarchia absolutna;2;11
monarchia demokratyczna;1;11
monarchia dziedziczna;1;11
monarchia dziedziczna;2;26
monarchia elekcyjna;1;26
monarchia elekcyjna;2;11
monarchia konstytucyjna;1;26
monarchia konstytucyjna;2;11
monarchia parlamentarna;1;26
monarchia parlamentarna;2;11
monarchia stanowa;1;26
monarchianizm;1;6
monarchiczność;1;4
monarchini;1;15
monarchista;1;15
monarchistka;1;15
monarchizm;1;6
monarchizm;2;26
monaster;1;12
monastycyzm;1;26
monastyr;1;12
monel;1;24
moneta;1;3
moneta bulionowa;1;3
moneta obiegowa;1;18
moneta zdawkowa;1;20
monetarysta;1;15
monetaryzm;1;6
monetka;1;3
monetka;2;21
Mongolia;1;12
mongolista;1;15
mongolistyka;1;6
mongolizm;1;19
mongoloid;1;15
mongoł;1;15
mongołowatość;1;19
moniak;1;3
moniak;2;18
moniaki;1;18
monilofity;1;46
monista;1;15
monit;1;7
monitor;1;3
monitor;2;3
monitor;3;3
monitor CRT;1;3
monitor kineskopowy;1;3
monitor komputerowy;1;3
monitor LCD;1;3
monitor LED;1;3
monitor odsłuchowy;1;3
monitor plazmowy;1;3
monitor sceniczny;1;3
monitoring;1;8
monitoring video;1;7
monitorowanie;1;2
monitowanie;1;2
monizm;1;6
monochord;1;3
monochrom;1;3
monochromator;1;3
monochromatyzm;1;6
monocukier;1;24
monocykl;1;3
monocyt;1;14
monodia;1;6
monodram;1;7
monofag;1;21
monofagizm;1;19
monofiletyczność;1;16
monofiletyzm;1;16
monofizyta;1;15
monofizytyzm;1;6
monofobia;1;9
monofonia;1;6
monofonia;2;6
monoftong;1;7
monoftongizacja;1;16
monogamia;1;26
monogamia;2;16
monogamista;1;15
monograf;1;15
monografia;1;3
monografista;1;15
monografistyka;1;3
monogram;1;7
monoideizm;1;6
monokl;1;3
monoklina;1;16
monokryształ;1;14
monokultura;1;11
monokultura;2;2
monolatria;1;6
monolit;1;3
monolit;2;24
monolit;3;15
monolog;1;7
monolog wewnętrzny;1;7
monologista;1;15
monologista;2;15
monologistka;1;15
monologistka;2;15
monoman;1;15
monomania;1;19
monomer;1;24
monometalizm;1;18
mononukleoza;1;19
monopartia;1;11
monoplan;1;3
monopol;1;18
monopol;2;12
monopol;3;26
monopol;4;3
monopol;5;2
monopol fiskalny;1;26
monopol skarbowy;1;26
monopolista;1;18
monopolizacja;1;18
monopolizm;1;18
monopolizowanie;1;2
monopolizowanie;2;2
monopolizowanie;3;2
monopolka;1;10
monopolowa;1;10
monopolówka;1;10
monopson;1;3
monopter;1;3
monosacharyd;1;24
monosemia;1;16
monostych;1;3
monostych;2;3
monosylaba;1;7
monoteista;1;15
monoteizm;1;6
monoteletyzm;1;6
monotonia;1;23
monotoniczność;1;4
monotonność;1;23
monotyp;1;46
monotyp;2;3
monotyp;3;3
monotypia;1;2
monotypista;1;15
monstrancja;1;3
monstrualność;1;4
monstrum;1;21
monstrum;2;21
monsun;1;16
montaż;1;2
montaż;2;3
montaż;3;2
montaż;4;2
montażownia;1;12
montażownia;2;12
montażysta;1;15
montażysta;2;15
montażystka;1;15
montażystka;2;15
monter;1;15
monter elektryk;1;15
monterka;1;15
montmorillonit;1;14
montmorylonit;1;14
montowanie;1;2
montowanie;2;2
montowanie;3;2
montowanie;4;2
montownia;1;12
montownia;2;12
Montreal;1;12
monumencik;1;3
monumencik;2;3
monument;1;3
monument;2;3
monumentalizm;1;4
monumentalność;1;4
mop;1;3
mopek;1;21
mopek;2;21
mops;1;21
MOPS;2;20
mopsica;1;21
mopsik;1;21
mora;1;3
mora;2;7
moralista;1;15
moralista;2;15
moralistka;1;15
moralistka;2;15
moralistyka;1;7
moralistyka;2;6
moralistyka;3;6
moralitet;1;7
moralitet;2;7
moralizator;1;15
moralizatorka;1;15
moralizatorstwo;1;7
moralizm;1;6
moralizowanie;1;2
moralizowanie;2;7
moralność;1;6
moralny nihilizm;1;6
morał;1;7
moratorium;1;7
mord;1;8
mord;2;8
morda;1;5
morda;2;5
morderca;1;15
morderczyni;1;15
morderstwo;1;8
mordęga;1;9
mordka;1;5
mordka;2;5
mordobicie;1;8
mordobicie;2;3
mordowanie;1;2
mordowanie;2;2
mordowanie się;1;2
mordownia;1;12
morduchna;1;5
morduchna;2;5
morela;1;10
morela;2;17
morelówka;1;10
morena;1;12
morena;2;24
morena ablacyjna;1;24
morena boczna;1;12
morena boczna;2;24
morena czołowa;1;12
morena denna;1;12
morena końcowa;1;12
morena powierzchniowa;1;24
morena środkowa;1;12
morena wewnętrzna;1;24
mores;1;4
morf;1;7
morfa;1;46
morfem;1;7
morfem czasu przeszłego;1;7
morfem fleksyjny;1;7
morfem imiesłowowy;1;7
morfem leksykalny;1;7
morfem rodzajowy;1;7
morfem słowotwórczy;1;7
morfem trybu przypuszczającego;1;7
morfina;1;24
morfing;1;6
morfinista;1;15
morfinistka;1;15
morfinizm;1;23
morfinizowanie się;1;2
morfizacja;1;7
morfogeneza;1;19
morfogeneza;2;19
morfografia;1;6
morfologia;1;2
morfologia;2;4
morfologia;3;22
morfologia;4;6
morfologia;5;6
morga;1;20
morga;2;24
morgenstern;1;3
morgensztern;1;3
morion;1;3
morion;2;14
mormon;1;15
mormonizm;1;6
mormonka;1;15
mormorando;1;7
mormyszka;1;3
moroszka;1;17
moroszka;2;10
morowa zaraza;1;19
mors;1;21
mors;2;7
morszczuk;1;21
morszczyn;1;17
morświn;1;21
morświnowate;1;46
morświny;1;46
mortadela;1;10
Mortal Kombat;1;3
mortira;1;3
mortus;1;18
morula;1;14
morus;1;15
morusanie się;1;2
morusek;1;15
morwa;1;17
morwa;2;10
morwowate;1;46
morysk;1;15
morze;1;12
morze;2;20
Morze Adriatyckie;1;12
Morze Bałtyckie;1;12
morze epikontynentalne;1;12
Morze Śródziemne;1;12
Morze Tyrreńskie;1;12
mosiądz;1;24
mosiądzowanie;1;2
mosiek;1;15
Moskal;1;15
Moskal;2;15
moskalik;1;10
moskalik;2;3
moskatel;1;10
moskit;1;21
moskitiera;1;3
moskow;1;25
Moskwa;1;12
moskwianin;1;15
moskwiczanin;1;15
most;1;3
most;2;12
most;3;7
most;4;3
most;5;3
most;6;5
most;7;3
most pontonowy;1;3
most powietrzny;1;12
mosteczek;1;3
mosteczek;2;3
mosteczek;3;5
mosteczek;4;2
mosteczek;5;12
mostek;1;3
mostek;2;3
mostek;3;5
mostek;4;2
mostek;5;12
mostek kapitański;1;3
mostownica;1;3
moszcz;1;24
moszcz winny;1;10
moszczenie;1;2
moszczenie się;1;2
moszna;1;5
mościk;1;3
mościk;2;12
mościk;3;7
mościk;4;3
mościk;5;3
mościk;6;5
mościk;7;3
mość;1;7
motanie;1;2
motanie;2;2
motanie;3;2
motanie;4;2
motanie się;1;2
motanie się;2;2
motecik;1;7
moteczek;1;3
motek;1;20
motek;2;3
motel;1;12
motet;1;7
motłoch;1;11
motłoch;2;11
motocross;1;2
motocykl;1;3
motocykl terenowy;1;3
motocyklista;1;15
motocyklistka;1;15
motodrom;1;12
motogodzina;1;20
motolotnia;1;3
motolotniarz;1;15
motopompa;1;3
motor;1;3
motor;2;3
motoreduktor;1;3
motorek;1;3
motorniczy;1;15
motorower;1;3
motorowerzysta;1;15
motorowerzystka;1;15
motorowiec;1;3
motorowodniactwo;1;2
motorowodniak;1;15
motorówka;1;3
motorówka policyjna;1;3
motoryka;1;16
motorynka;1;15
motoryzacja;1;23
motoryzowanie;1;2
motoryzowanie się;1;2
motorzysta;1;15
motoszybowiec;1;3
motowidło;1;3
motowidło;2;3
motto;2;7
motto;3;6
motyka;1;3
motykowanie;1;2
motyl;1;21
motyl dzienny;1;21
motyl nocny;1;21
motyle;1;46
motylek;1;2
motylek;2;3
motylica;1;21
motylica;2;19
motylica wątrobowa;1;21
motyw;1;3
motyw;2;7
motyw;3;8
motyw;4;6
motyw;5;7
motyw przewodni;1;6
motyw przewodni;2;6
motywacja;1;6
motywacja;2;26
motywik;1;3
motywik;2;7
motywik;3;8
motywik;4;6
motywik;5;7
motywowanie;1;2
motywowanie;2;2
mowa;1;7
mowa;2;6
mowa;3;7
mowa;4;7
mowa ciała;1;7
mozaika;1;3
mozaika;2;11
mozaikowość;1;4
mozaista;1;15
mozaizm;1;6
Mozart;1;7
mozazaur;1;21
mozga;1;17
mozga kanaryjska;1;17
mozga trawiasta;1;17
mozga trzcinowata;1;17
Mozilla Calendar;1;3
mozolenie się;1;2
mozół;1;9
mozzarella;1;10
mozzetta;1;3
moździerz;1;3
moździerz;2;3
moździerz;3;3
moździerz kaszarski;1;3
moździerzyk;1;3
moździerzyk;2;3
moździerzyk;3;3
możliwości;1;13
możliwość;1;23
możliwość;2;6
możliwość;3;6
możność;1;23
możnowładca;1;15
możnowładztwo;1;11
możny;1;15
mój;1;15
mól;1;21
mól książkowy;1;15
mór;1;8
mór;2;19
mórg;1;20
mórg;2;24
mówca;1;15
mówczyni;1;15
mówiący;1;15
mówienie;1;2
mówienie;2;2
mówienie;3;2
mówienie;4;2
mówienie;5;2
mówienie;6;2
mówienie;7;23
mówienie głodnych kawałków;1;2
mówienie jednym głosem;1;2
mówienie na ucho;1;2
mówka;1;7
mównica;1;12
mózg;1;5
mózg;2;15
mózg;3;4
mózg;4;15
mózg elektronowy;1;3
mózgoczaszka;1;5
mózgowie;1;5
mózgowiec;1;15
mózgownica;1;5
móżdżek;1;5
MP3;1;3
Mpc;1;20
mpg;1;20
mph;1;20
Mpix;1;20
MPWL;1;6
Mpx;1;20
mR;1;20
mrad;1;20
mroczek;1;21
mroczek posrebrzany;1;21
mroczek pozłocisty;1;21
mroczek późny;1;21
mroczkowate;1;46
mrocznienie;1;2
mrocznienie;2;2
mroczność;1;16
mroczność;2;9
mrok;1;16
mrok;2;9
mrok;3;6
mrowie;1;11
mrowie;2;19
mrowienie;1;19
mrowisko;1;3
mrowisko;2;11
mroziwo;1;24
mrozoodporność;1;23
mrożenie;1;2
mrożenie;2;2
mrożenie;3;2
mrożenie;4;2
mrożenie się;1;2
mrożonka;1;3
mrówa;1;15
mrówa;2;21
mrówczan;1;24
mrówczan;2;24
mróweczka;1;15
mróweczka;2;21
mrówka;1;21
mrówka;2;15
mrówka;3;15
mrówka amazonka;1;21
mrówka faraona;1;21
mrówkojad;1;21
mrówkojad czteropalczasty;1;21
mrówkolew;1;21
mrówkowate;1;46
mrówkowiec;1;3
mrównik;1;21
mróz;1;16
mróz;2;16
mruczando;1;7
mruczek;1;15
mruczenie;1;2
mruczenie;2;2
mruczenie;3;16
mruczenie;4;2
mruczenie;5;2
