lemma;variant;domain
układ mięśniowy;1;czc
układ moczowy;1;czc
układ naczyniowy;1;czc
układ nerwowy;1;czc
układ nerwowy współczulny;1;czc
układ niejednorodny;1;zj
układ niżowy;1;zj
układ oddechowy;1;czc
układ odpornościowy;1;czc
układ okresowy pierwiastków;1;wytw
układ okresowy pierwiastków chemicznych;1;umy
układ optyczny;1;wytw
układ organizacyjny;1;zwz
układ planetarny;1;grp
układ pokarmowy;1;czc
układ rąbkowy;1;czc
układ regulacji;1;wytw
układ rodzajowy;1;pos
układ rozrodczy;1;czc
układ rozrodczy męski;1;czc
układ rozrodczy żeński;1;czc
układ rzeczowy;1;wytw
układ samodzielny;1;wytw
układ scalony;1;wytw
układ SI;1;il
Układ Słoneczny;1;st
układ sterowania;1;wytw
układ sympatyczny;1;czc
układ trawienny;1;czc
układ wewnątrzwydzielniczy;1;czc
układ wielofazowy;1;zj
układ współrzędnych;1;umy
układ wyżowy;1;zj
układ zbiorowy;1;zwz
układ zero-jedynkowy;1;umy
układacz;1;os
układacz;2;os
układaczka;1;os
układaczka;2;os
układanie;1;czy
układanie;2;czy
układanie;3;czy
układanie;4;czy
układanie;5;czy
układanie;6;czy
układanie;7;czy
układanie;8;czy
układanie kabały;1;czy
układanie się;1;czy
układanka;1;wytw
układarka;1;wytw
układarka kostki brukowej;1;wytw
układarka rur;1;wytw
układność;1;cech
układy;1;por
układzik;1;zwz
ukłon;1;czy
ukłonienie się;1;zdarz
ukłonienie się;2;zdarz
ukłonik;1;czy
ukłony;1;por
ukłucie;1;zdarz
ukłucie;2;zdarz
ukłucie;3;zdarz
ukłucie;4;czuj
ukłucie;5;zj
ukłucie się;1;zdarz
uknucie;1;zdarz
ukochana;1;os
ukochanie;1;zdarz
ukochanie;2;zdarz
ukochanie;3;os
ukochany;1;os
ukoiciel;1;os
ukoicielka;1;os
ukojenie;1;zdarz
ukojenie;2;czuj
ukołysanie;1;zdarz
ukołysanie się;1;zdarz
ukonkretnianie;1;czy
ukonkretnianie się;1;czy
ukonkretnienie;1;zdarz
ukonkretnienie się;1;zdarz
ukonstytuowanie;1;zdarz
ukonstytuowanie się;1;zdarz
ukontentowanie;1;zdarz
ukontentowanie;2;czuj
ukontentowanie się;1;zdarz
ukończenie;1;zdarz
ukończenie;2;zdarz
ukoronowanie;1;zdarz
ukoronowanie;2;umy
ukoronowanie się;1;zdarz
ukorzenianie się;1;czy
ukorzenie się;1;zdarz
ukorzenienie się;1;zdarz
ukos;1;cech
ukośnica;1;rsl
ukośnik;1;por
ukracanie;1;czy
ukradzenie;1;zdarz
ukradzenie;2;zdarz
Ukraina;1;msc
Ukrainiec;1;os
ukrainistyka;1;umy
ukrainizacja;1;cel
ukrainizacja;2;zdarz
ukrainizm;1;por
ukrainizowanie;1;czy
ukrainizowanie się;1;czy
Ukrainka;1;os
ukrainka;2;os
Ukraińska Powstańcza Armia;1;grp
ukrajanie;1;zdarz
ukręcenie;1;zdarz
ukręcenie;2;zdarz
ukręcenie;3;zdarz
ukręcenie ... łba;1;zdarz
ukręcenie się;1;zdarz
ukrojenie;1;zdarz
ukrop;1;sbst
ukropek;1;sbst
ukrócenie;1;zdarz
ukruszenie się;1;zdarz
ukrwienie;1;zj
ukrycie;1;zdarz
ukrycie;2;zdarz
ukrycie;3;zdarz
ukrycie;4;msc
ukrycie się;1;zdarz
ukrywanie;1;st
ukrywanie;2;czy
ukrywanie;3;czy
ukrywanie się;1;czy
ukrywanie się;2;st
ukrzyżowanie;1;zdarz
ukrzyżowanie;2;zdarz
ukształtowanie;1;zdarz
ukształtowanie;2;zdarz
ukształtowanie;3;ksz
ukształtowanie się;1;zdarz
ukształtowanie się;2;zdarz
ukształtowanie terenu;1;msc
ukucie;1;zdarz
ukucie;2;zdarz
ukucnięcie;1;zdarz
ukulele;1;wytw
ukuwanie;1;czy
ukuwanie;2;czy
ukwaszanie;1;czy
ukwaszanie się;1;st
ukwaszenie;1;zdarz
ukwaszenie się;1;zdarz
ukwiał;1;zw
ukwiecanie;1;czy
ukwiecenie;1;zdarz
ul;1;msc
ul;2;msc
ul figuralny;1;msc
ul ramowy;1;msc
Úlaire;1;os
Úlairi;1;grp
ulama;1;czy
ulanie;1;zdarz
ulanie się;1;zdarz
ulatnianie się;1;czy
ulatnianie się;2;czy
ulatnianie się;3;czy
ulatywanie;1;czy
ulatywanie;2;czy
ulatywanie;3;czy
ulecenie;1;zdarz
ulecenie;2;zdarz
ulecenie;3;zdarz
uleczalność;1;cech
uleczanie;1;czy
uleczenie;1;zdarz
uleganie;1;czy
uleganie;2;czy
uleganie;3;czy
uleganie;4;czy
uleganie;5;czy
uleganie wypadkom;1;czy
uległość;1;cech
ulegnięcie;1;zdarz
ulegnięcie;2;zdarz
ulegnięcie;3;zdarz
ulegnięcie;4;zdarz
ulegnięcie;5;zdarz
ulegnięcie wypadkowi;1;zdarz
uleksyt;1;rz
ulem;1;os
ulema;1;os
ulena;1;rsl
ulena;2;jedz
ulepek;1;jedz
ulepienie;1;zdarz
ulepszacz;1;os
ulepszanie;1;czy
ulepszanie cieplne;1;czy
ulepszanie się;1;czy
ulepszenie;1;zdarz
ulepszenie;2;st
ulepszenie się;1;zdarz
ulewa;1;zj
ulewanie;1;czy
ulewanie się;1;czy
ulęgałka;1;rsl
ulęgałka;2;jedz
ulęganie;1;czy
ulęganie się;1;czy
ulęgnięcie się;1;zdarz
ulęknięcie się;1;zdarz
ulga;1;pos
ulga;2;czuj
ulga podatkowa;1;pos
ulica;1;msc
ulica;2;wytw
ulicówka;1;msc
uliczka;1;msc
ulicznica;1;os
ulicznik;1;os
ulicznik;2;os
ulistnienie;1;rsl
ulistnienie;2;grp
ulitowanie się;1;zdarz
ulokowanie;1;zdarz
ulokowanie;2;zdarz
ulokowanie;3;zdarz
ulokowanie się;1;zdarz
ulokowanie się;2;zdarz
ulot;1;zj
ulotka;1;wytw
ulotkarz;1;os
ulotnienie się;1;zdarz
ulotnienie się;2;zdarz
ulotnienie się;3;zdarz
ulotność;1;cech
ultimatum;1;por
ultracentryfuga;1;wytw
ultradźwięk;1;zj
ultrafiltr;1;wytw
ultrafiolet;1;zj
ultramaryna;1;cech
ultramaryna;2;wytw
ultramikroskop;1;wytw
ultramontanista;1;os
ultramontanizm;1;umy
ultranacjonalista;1;os
ultranowoczesność;1;cech
ultras;1;os
ultrasonograf;1;wytw
ultrasonografia;1;czy
ultrasonoterapia;1;czy
ultrawirówka;1;wytw
ulubienica;1;os
ulubieniczka;1;os
ulubieniec;1;os
ulubieniec muz;1;os
ululanie się;1;zdarz
ulżenie;1;zdarz
ulżenie;2;zdarz
uładzanie;1;czy
uładzenie;1;zdarz
ułagadzanie;1;czy
ułagadzanie się;1;czy
ułagodzenie;1;zdarz
ułagodzenie się;1;zdarz
ułamanie;1;zdarz
ułamek;1;umy
ułamek;2;il
ułamek;3;il
ułamek dziesiętny;1;umy
ułamek piętrowy;1;umy
ułamek sekundy;1;czas
ułamek właściwy;1;umy
ułamek zwykły;1;umy
ułamkowość;1;cech
ułamywanie;1;czy
ułan;1;os
ułanka;1;wytw
ułanka;2;rsl
ułanka;3;wytw
ułańska fantazja;1;cech
ułaskawianie;1;czy
ułaskawienie;1;zdarz
ułaskawienie;2;zdarz
ułatwianie;1;czy
ułatwienie;1;zdarz
ułatwienie;2;st
ułomek;1;il
ułomek;2;por
ułomek;3;os
ułomność;1;cech
ułomność;2;cech
ułożenie;1;zdarz
ułożenie;2;zdarz
ułożenie;3;zdarz
ułożenie;4;zdarz
ułożenie;5;zdarz
ułożenie;6;zdarz
ułożenie;7;zdarz
ułożenie;8;zdarz
ułożenie;9;cech
ułożenie ciała;1;cech
ułożenie się;1;zdarz
ułuda;1;st
ułuda;2;umy
ułus;1;zwz
umacnianie;1;czy
umacnianie;2;czy
umacnianie;3;czy
umacnianie;4;czy
umacnianie się;1;czy
umajanie;1;czy
umajenie;1;zdarz
umalowanie;1;zdarz
umalowanie się;1;zdarz
umarcie;1;zdarz
umarcie;2;zdarz
umarlak;1;os
umarła;1;os
umarły;1;os
umartwienie;1;czuj
umarzanie;1;czy
umarzanie;2;czy
umarzanie;3;czy
umasawianie się;1;czy
umasowienie się;1;zdarz
umaszczenie;1;cech
umawianie;1;czy
umawianie;2;czy
umawianie się;1;czy
UMB;1;wytw
umba;1;rz
umbra;1;sbst
umbra;2;wytw
umbra;3;sbst
umeblowanie;1;zdarz
umeblowanie;2;wytw
umeblowanie się;1;zdarz
umęczenie;1;zdarz
umęczenie;2;zdarz
umęczenie się;1;zdarz
umiar;1;cech
umiarkowanie;1;cech
umiejętność;1;cech
umiejętność;3;umy
umiejscawianie;1;czy
umiejscawianie;2;czy
umiejscawianie;3;czy
umiejscawianie się;1;czy
umiejscowienie;1;zdarz
umiejscowienie;2;zdarz
umiejscowienie;3;zdarz
umiejscowienie;4;msc
umiejscowienie;5;czas
umiejscowienie się;1;zdarz
umiejscowienie w czasie;1;czas
umielenie;1;zdarz
umieralnia;1;msc
umieralność;1;il
umieranie;1;st
umieranie;2;czy
umieranie;3;czy
umieszczanie;1;czy
umieszczanie;2;czy
umieszczanie;3;czy
umieszczanie;4;czy
umieszczanie ... na tronie;1;czy
umieszczanie się;1;czy
umieszczenie;1;zdarz
umieszczenie;2;zdarz
umieszczenie;3;zdarz
umieszczenie ... na tronie;1;czy
umieszczenie się;1;zdarz
umiędzynaradawianie;1;czy
umiędzynarodowienie;1;zdarz
umiędzynarodowienie;2;zdarz
umięśnienie;1;czc
umilanie;1;czy
umilenie;1;zdarz
umilknięcie;1;zdarz
umilknięcie;2;zdarz
umilknięcie;3;zdarz
umiłowana;1;os
umiłowanie;1;zdarz
umiłowanie;2;os
umiłowany;1;os
umizganie się;1;czy
umizgi;1;czy
umizgi;2;por
umizgiwanie się;1;czy
umizgnięcie się;1;zdarz
umknięcie;1;zdarz
umknięcie;2;zdarz
umlaut;1;zj
umniejszanie;1;czy
umniejszenie;1;zdarz
umocnienie;1;zdarz
umocnienie;2;zdarz
umocnienie;3;zdarz
umocnienie;4;wytw
umocnienie;5;czy
umocnienie;6;wytw
umocnienie się;1;zdarz
umocowanie;1;zdarz
umocowanie;2;czy
umocowywanie;1;czy
umoczenie;1;zdarz
umordowanie się;1;zdarz
umorusanie się;1;zdarz
umorzenie;1;zdarz
umorzenie;2;zdarz
umorzenie;3;czy
umoszczenie;1;zdarz
umoszczenie się;1;zdarz
umotywowanie;1;zdarz
umowa;1;zwz
umowa adhezyjna;1;zwz
umowa barterowa;1;pos
umowa międzynarodowa;1;zwz
umowa o pracę;1;zwz
umowa zbiorowa;1;zwz
umowa zlecenia;1;zwz
umowa zlecenie;1;zwz
umowność;1;cech
umożliwianie;1;czy
umożliwienie;1;zdarz
umówienie;1;zdarz
umówienie;2;zdarz
umówienie się;1;zdarz
umówienie się;2;zdarz
umrzyk;1;os
umundurowanie;1;grp
umycie;1;zdarz
umycie;2;czy
umycie się;1;zdarz
umykanie;1;czy
umykanie;2;st
umykanie;3;czy
umykanie;4;czy
umysł;1;umy
umysł;2;os
umysłowość;1;cech
umyślne działanie;1;czuj
umyślność;1;umy
umyślny;1;os
umywalka;1;msc
umywalnia;1;msc
unaczynienie;1;cech
unaocznianie;1;czy
unaocznianie się;1;czy
unaocznienie;1;zdarz
unaocznienie się;1;zdarz
unasiennianie;1;czy
unasiennienie;1;zdarz
uncja;1;il
uncja;2;il
uncja;3;il
uncja aptekarska;1;il
uncja międzynarodowa;1;il
uncja objętości;1;il
uncja objętości;2;il
uncja trojańska;1;il
uncjała;1;por
unerwianie;1;czy
unerwienie;1;czc
unesco;1;zwz
unia;1;zwz
unia;2;grp
unia;3;grp
unia celna;1;zwz
Unia Europejska;1;zwz
unia monetarna;1;zwz
unia personalna;1;grp
unia realna;1;grp
unia walutowa;1;zwz
Unia Wolności;1;grp
unicestwianie;1;czy
unicestwianie;2;czy
unicestwienie;1;zdarz
unicestwienie;2;zdarz
uniemożliwianie;1;czy
uniemożliwianie;2;czy
uniemożliwienie;1;zdarz
unieruchamianie;1;czy
unieruchamianie;2;czy
unieruchamianie;3;czy
unieruchomienie;1;zdarz
unieruchomienie;2;zdarz
unieruchomienie;3;zdarz
uniesienie;1;zdarz
uniesienie;2;zdarz
uniesienie;3;zdarz
uniesienie;4;zdarz
uniesienie;5;zdarz
uniesienie;6;zdarz
uniesienie;7;zdarz
uniesienie;8;czuj
uniesienie się;1;zdarz
uniesienie się;2;zdarz
unieszczęśliwianie;1;czy
unieszczęśliwianie się;1;czy
unieszczęśliwianie się;2;czy
unieszczęśliwienie;1;zdarz
unieszczęśliwienie się;1;zdarz
unieszczęśliwienie się;2;zdarz
unieszkodliwianie;1;czy
unieszkodliwianie;2;czy
unieszkodliwienie;1;zdarz
unieważnianie;1;czy
unieważnianie się;1;czy
unieważnienie;1;zdarz
unieważnienie się;1;zdarz
uniewinnianie;1;czy
uniewinnianie;2;czy
uniewinnienie;1;zdarz
uniewinnienie;2;zdarz
uniewinnienie;3;por
uniezależnianie;1;czy
uniezależnianie się;1;czy
uniezależnienie;1;zdarz
uniezależnienie się;1;zdarz
unifikacja;1;zdarz
unifikator;1;wytw
unifikowanie;1;czy
unifikowanie;2;czy
uniform;1;wytw
uniformizacja;1;zdarz
uniformizm;1;cech
unik;1;st
unik;2;wytw
unikalność;1;cech
unikanie;1;czy
unikanie;2;st
unikanie;3;czy
unikanie się;1;st
unikat;1;cech
unikat;2;wytw
unikatowość;1;cech
uniknięcie;1;zdarz
uniknięcie;2;zdarz
unionista;1;os
unionistka;1;os
unison;1;por
unison;2;por
unisono;1;por
unisono;2;por
unista;2;os
unita;1;os
unita;2;os
unitarianin;1;os
unitarianizm;1;zwz
unitariusz;1;os
unitarność;1;cech
unitka;1;os
uniwerbizacja;1;por
uniwerek;1;umy
uniwerek;2;msc
uniwersalia;1;umy
uniwersalista;1;os
uniwersalista;2;os
uniwersalistka;1;os
uniwersalistka;2;os
uniwersalizacja;1;zdarz
uniwersalizm;1;zwz
uniwersalizm;2;umy
uniwersalność;1;zwz
uniwersał;1;por
uniwersał;2;por
uniwersał;3;por
uniwersał;4;por
uniwersjada;1;zdarz
uniwersum;1;msc
uniwersytet;1;umy
uniwersytet;2;msc
uniwersytet powszechny;1;zwz
unizm;1;umy
uniżenie;1;cech
uniżoność;1;cech
unormowanie;1;zdarz
unormowanie;2;st
unormowanie;3;por
unos;1;il
unosawianie;1;czy
unosowienie;1;zdarz
unosowienie;2;zj
unoszenie;1;czy
unoszenie;2;czy
unoszenie;3;czy
unoszenie;4;czy
unoszenie;5;czy
unoszenie;6;czy
unoszenie się;1;czy
unoszenie się;2;czy
unowocześnianie;1;czy
unowocześnianie się;1;czy
unowocześnienie;1;zdarz
unowocześnienie;2;st
unowocześnienie się;1;zdarz
Unq;1;sbst
ununquadium;1;sbst
uobecnianie;1;czy
uobecnianie się;1;czy
uobecnienie;1;zdarz
uobecnienie się;1;zdarz
uodparnianie;1;czy
uodparnianie;2;czy
uodparnianie się;1;czy
uodparnianie się;2;czy
uodpornianie;1;czy
uodpornianie;2;czy
uodpornianie się;1;czy
uodpornianie się;2;czy
uodpornienie;1;zdarz
uodpornienie;2;zdarz
uodpornienie się;1;zdarz
uodpornienie się;2;zdarz
uogólnianie;1;czy
uogólnienie;1;zdarz
uogólnienie;2;umy
uop;1;zwz
uosabianie;1;st
uosabianie;2;czy
uosobienie;1;st
UPA;1;grp
upaćkanie;1;zdarz
upaćkanie się;1;zdarz
upad;1;il
upad;2;msc
upadanie;1;czy
upadanie;2;czy
upadanie;3;czy
upadanie;4;czy
upadanie na duchu;1;st
upadek;1;zdarz
upadek;2;cech
upadek;3;st
upadek;4;zdarz
upadlanie;1;czy
upadlanie się;1;zdarz
upadłość;1;pos
upadłość;2;st
upadły anioł;1;os
upadły anioł;2;os
upadnięcie;1;zdarz
upadnięcie;2;zdarz
upadnięcie;3;zdarz
upajanie;1;czy
upajanie;2;czy
upajanie;3;czy
upajanie się;1;st
upajanie się;2;czy
upajanie się;3;st
upakowanie;1;zdarz
upakowanie;2;zdarz
upał;1;zj
upamiętnianie;1;czy
upamiętnianie się;1;czy
upamiętnienie;1;zdarz
upamiętnienie;2;czy
upamiętnienie się;1;zdarz
upaniszada;1;wytw
upaństwawianie;1;czy
upaństwowienie;1;zdarz
uparcie się;1;zdarz
uparciuch;1;os
uparciuszek;1;os
upartość;1;cech
upasienie;1;zdarz
upasienie;2;zdarz
upasienie się;1;zdarz
upasienie się;2;zdarz
upatrywanie;1;czy
upatrzenie;1;zdarz
upatrzenie;2;zdarz
upchanie;1;zdarz
upchanie;2;zdarz
upchanie;3;zdarz
upchnięcie;1;zdarz
upchnięcie;2;zdarz
upchnięcie;3;zdarz
upełnomocnianie;1;czy
upełnomocnienie;1;zdarz
uperfumowanie;1;zdarz
uperfumowanie się;1;zdarz
upewnianie;1;czy
upewnianie się;1;czy
upewnienie;1;zdarz
upewnienie się;1;zdarz
upędzanie się;1;czy
upędzanie się;2;czy
upicie;1;zdarz
upicie;2;zdarz
upicie się;1;zdarz
upicie się;2;zdarz
upicie się jak bela;1;zdarz
upicie się jak świnia;1;zdarz
upicie się na smutno;1;zdarz
upicie się na wesoło;1;zdarz
upicie się w drobny mak;1;zdarz
upicie się w sztok;1;zdarz
upieczenie;1;zdarz
upieczenie się;1;zdarz
upieranie się;1;st
upierdliwiec;1;os
upierdliwość;1;cech
upierdolenie;1;zdarz
upierzenie;1;cech
upięcie;1;zdarz
upiększanie;1;czy
upiększenie;1;zdarz
upiększenie;2;por
upiększenie;3;wytw
upijanie;1;czy
upijanie;2;czy
upijanie się;1;czy
upijanie się;2;st
upijanie się na umór;1;czy
upilnowanie;1;zdarz
upinanie;1;czy
upiór;1;zw
Upiór Pierścienia;1;os
uplanowanie;1;zdarz
uplasowanie;1;zdarz
uplasowanie się;1;zdarz
uplasowanie się;2;zdarz
uplatanie;1;czy
uplecenie;1;zdarz
upławy;1;sbst
upłaz;1;rz
upłynięcie;1;zdarz
upłynnianie;1;czy
upłynnianie;2;czy
upłynnienie;1;zdarz
upłynnienie;2;zdarz
upływ;1;prc
upływanie;1;st
upodabnianie;1;czy
upodabnianie;2;czy
upodabnianie się;1;czy
upodlenie;1;zdarz
upodlenie się;1;zdarz
upodmiotowienie;1;zdarz
upodobanie;1;czuj
upodobnianie się;1;czy
upodobnienie;1;zdarz
upodobnienie;2;zdarz
upodobnienie;3;zdarz
upodobnienie;4;zj
upodobnienie postępowe;1;zj
upodobnienie się;1;zdarz
upodobnienie wsteczne;1;zj
upoetycznianie;1;czy
upoetycznienie;1;zdarz
upojenie;1;st
upojenie;2;zdarz
upojenie;3;czuj
upojenie się;1;zdarz
upojenie się;2;zdarz
upokarzanie;1;czy
upokarzanie się;1;czy
upokarzanie się;2;czy
upokorzenie;1;zdarz
upokorzenie;2;czuj
upokorzenie się;1;zdarz
upokorzenie się;2;zdarz
upolitycznianie;1;czy
upolitycznienie;1;czy
upolitycznienie;2;zdarz
upolowanie;1;zdarz
upolowanie;2;zdarz
upominanie;1;czy
upominanie się;1;czy
upominanie się o ... krzywdę;1;czy
upominek;1;pos
upomnienie;1;zdarz
upomnienie;2;por
upomnienie się;1;zdarz
upomnienie się o ... krzywdę;1;zdarz
uporanie się;1;zdarz
uporczywość;1;st
uporządkowanie;1;zdarz
uporządkowanie;2;zdarz
uporządkowanie;3;wytw
uporządkowywanie;1;czy
uposażanie;1;czy
uposażenie;1;zdarz
uposażenie;2;pos
upostaciowienie;1;por
upośledzenie;1;prc
upośledzenie;2;st
upośledzenie umysłowe;1;prc
upośledzony umysłowo;1;os
upoważnianie;1;czy
upoważnianie się;1;czy
upoważnianie się;2;czy
upoważnienie;1;zdarz
upoważnienie;2;por
upoważnienie się;1;zdarz
upoważnienie się;2;zdarz
upowiec;1;os
upowszechnianie;1;czy
upowszechnianie się;1;czy
upowszechnienie;1;zdarz
upowszechnienie się;1;zdarz
upozorowanie;1;zdarz
upozowanie się;1;zdarz
upozowywanie się;1;czy
upój;1;msc
upór;1;cech
upragnienie;1;umy
upragnienie;2;zdarz
upranie;1;zdarz
upranie się;1;zdarz
uprasowanie;1;zdarz
upraszanie;1;czy
upraszczanie;1;czy
upraszczanie;2;czy
uprawa;1;grp
uprawa;2;czy
uprawa hydroponiczna;1;czy
uprawdopodabnianie;1;czy
uprawdopodobnianie;1;czy
uprawdopodobnienie;1;zdarz
uprawianie;1;czy
uprawianie;2;czy
uprawianie;3;czy
uprawianie miłości francuskiej;1;czy
uprawianie seksu;1;czy
uprawianie seksu oralnego;1;czy
uprawienie;1;zdarz
uprawka;1;czy
uprawnianie;1;czy
uprawnienie;1;zdarz
uprawnienie;2;wytw
uprawnienie;3;umy
uprawomocnianie się;1;czy
uprawomocnienie;1;zdarz
uprawomocnienie się;1;zdarz
uproszczenie;1;zdarz
uproszczenie;2;zdarz
uproszczenie;3;st
uproszenie;1;zdarz
uprowadzanie;1;czy
uprowadzenie;1;zdarz
uprowadzenie;2;czy
uprowadzenie;3;zdarz
uprowadziciel;1;os
uprzątanie;1;czy
uprzątanie;2;czy
uprzątnięcie;1;zdarz
uprzątnięcie;2;zdarz
uprząż;1;wytw
uprzedmiotowienie;1;zwz
uprzedmiotowienie;2;umy
uprzedniość;1;czas
uprzedzanie;1;czy
uprzedzanie;2;czy
uprzedzenie;1;zdarz
uprzedzenie;2;zdarz
uprzedzenie;3;czuj
uprzejmość;1;cech
uprzejmość;2;czy
uprzemysławianie;1;czy
uprzemysławianie;2;czy
uprzemysławianie się;1;czy
uprzemysławianie się;2;czy
uprzemysłowienie;1;zdarz
uprzemysłowienie;2;zdarz
uprzemysłowienie;3;cel
uprzemysłowienie się;1;zdarz
uprzemysłowienie się;2;zdarz
uprzędzenie;1;zdarz
uprzyjemnianie;1;czy
uprzyjemnienie;1;zdarz
uprzystępnianie;1;czy
uprzystępnienie;1;zdarz
uprzytamnianie;1;czy
uprzytomnienie;1;zdarz
uprzywilejowanie;1;zdarz
uprzywilejowanie;2;czuj
uprzywilejowywanie;1;czy
upstrzenie;1;zdarz
upstrzenie;2;zdarz
upstrzenie;3;zdarz
upublicznianie;1;czy
upublicznienie;1;zdarz
upudrowanie;1;!nie ustawiony!
upudrowanie się;1;!nie ustawiony!
upupianie;1;czy
upupienie;1;zdarz
upust;1;pos
upuszczanie;1;czy
upuszczanie;2;czy
upuszczenie;1;zdarz
upuszczenie;2;zdarz
upychanie;1;czy
upychanie;2;czy
upychanie;3;czy
urabianie;1;czy
urabianie;2;czy
urabianie;3;czy
urabianie się;1;czy
urabianie się;2;czy
uracyl;1;sbst
uraczenie;1;zdarz
uraczenie;2;zdarz
uraczenie się;1;zdarz
uradowanie;1;zdarz
uradowanie się;1;zdarz
uradykalnianie;1;czy
uradykalnienie;1;zdarz
uradzenie;1;zdarz
Uran;1;msc
uran;2;sbst
uranizm;1;zwz
urastanie;1;czy
urastanie;2;czy
urastanie;3;czy
uratowanie;1;zdarz
uratowanie;2;zdarz
uratowanie się;1;zdarz
urawniłowka;1;zdarz
uraz;1;zdarz
uraza;1;czuj
urazek;1;zdarz
urazik;1;zdarz
urazówka;1;msc
urażanie;1;czy
urażanie;2;czy
urażanie się;1;st
urażanie się;2;czy
urażenie;1;zdarz
urażenie;2;zdarz
urażenie się;1;zdarz
urażenie się;2;zdarz
urąganie;1;czy
urąganie;2;czy
urąganie się;1;czy
urąganie się;2;czy
urągowisko;1;por
urbanista;1;os
urbanistka;1;os
urbanistyka;1;umy
urbanizacja;1;cel
urbanizm;1;zwz
urbanizowanie;1;czy
urbanizowanie się;1;czy
urdzik;1;rsl
urdzik karpacki;1;rsl
urdziki;1;sys
urealnianie;1;czy
urealnienie;1;zdarz
ureaza;1;sbst
uregulowanie;1;zdarz
uregulowanie;2;zdarz
uregulowanie;3;pos
uregulowanie;4;por
uremia;1;prc
ureusz;1;por
urlop;1;czas
urlop dziekański;1;czas
urlop macierzyński;1;czas
urlop okolicznościowy;1;czas
urlop wychowawczy;1;czas
urlop wypoczynkowy;1;czas
urlop zdrowotny;1;czas
urlopik;1;czas
urlopowanie;1;czy
urlopowanie;2;zdarz
urlopowicz;1;os
urlopowiczka;1;os
urna;1;wytw
urna;2;wytw
urna kanopska;1;wytw
urobek;1;sbst
urobek;2;czy
urobienie;1;zdarz
urobienie;2;zdarz
urobienie;3;zdarz
urobienie się;1;zdarz
urobienie się;2;zdarz
uroczenie;1;czy
uroczysko;1;msc
uroczysko;2;msc
uroczysko;3;msc
uroczystość;1;zdarz
uroczystość;2;st
uroczystość;3;czas
uroda;1;prc
uroda;2;cech
urodzaj;1;il
urodzaj;2;zdarz
urodzajność;1;cech
urodzenie;1;zdarz
urodzenie;2;zwz
urodzenie się;1;zdarz
urodziny;1;zdarz
urodziny;2;czas
urografia;1;czy
urojenie;1;umy
urojenie;2;czuj
urojenie sobie;1;zdarz
urok;1;cech
urok;2;zj
urokliwość;1;cech
urolog;1;os
urologia;1;msc
urologia;2;umy
urometr;1;wytw
uronienie;1;zdarz
uroszczenie;1;por
urośnięcie;1;zdarz
urośnięcie;2;zdarz
urośnięcie;3;zdarz
urotropina;1;sbst
urozmaicanie;1;czy
urozmaicenie;1;zdarz
urozmaicenie;2;zwz
uróżowanie;1;!nie ustawiony!
urszulanka;1;os
urszulanki;1;grp
uruchamianie;1;czy
uruchamianie;2;czy
uruchamianie;3;czy
uruchomianie;1;czy
uruchomianie;2;czy
uruchomianie;3;czy
uruchomienie;1;zdarz
uruchomienie;2;zdarz
uruchomienie;3;zdarz
Urugwaj;1;msc
Uruk-hai;1;os
urwanie;1;zdarz
urwanie;2;zdarz
urwanie;3;zdarz
urwanie;4;zdarz
urwanie;5;zdarz
urwanie się;1;zdarz
urwanie się;2;zdarz
urwanie się;3;zdarz
urwanie się;4;zdarz
urwipołeć;1;os
urwis;1;os
urwisek;1;os
urwisko;1;msc
urwistek;1;rz
uryna;1;sbst
urynał;1;wytw
urynkawianie;1;czy
urynkowienie;1;zdarz
urywanie;1;czy
urywanie;2;czy
urywanie;3;czy
urywanie się;1;czy
urywanie się;2;czy
urywanie się;3;st
urywek;1;por
urząd;1;zwz
urząd;2;st
urząd;3;msc
urząd kościelny;1;zwz
urząd probierczy;1;zwz
urząd skarbowy;1;msc
urządzanie;1;czy
urządzanie;2;czy
urządzanie;3;czy
urządzanie;4;czy
urządzanie;5;st
urządzanie awantur;1;czy
urządzanie się;1;czy
urządzanie się;2;czy
urządzenie;1;zdarz
urządzenie;2;zdarz
urządzenie;3;zdarz
urządzenie;4;zdarz
urządzenie;5;wytw
urządzenie akustyczne;1;wytw
urządzenie biurowe;1;wytw
urządzenie dociskające;1;wytw
urządzenie domowe;1;wytw
urządzenie dźwignicowe;1;wytw
urządzenie elektroniczne;1;wytw
urządzenie elektryczne;1;wytw
urządzenie fikcyjne;1;umy
urządzenie grzewcze;1;wytw
urządzenie hi-fi;1;wytw
urządzenie Hi-Fi;2;wytw
urządzenie kuchenne;1;wytw
urządzenie laboratoryjne;1;wytw
urządzenie mechaniczne;1;wytw
urządzenie mobilne;1;wytw
urządzenie nadawczo-odbiorcze;1;wytw
urządzenie nawigacyjne;1;wytw
urządzenie obliczeniowe;1;wytw
urządzenie peryferyjne;1;wytw
urządzenie pomiarowe;1;wytw
urządzenie przemysłowe;1;wytw
urządzenie przenośne;1;wytw
urządzenie radionawigacyjne;1;wytw
urządzenie radiowe;1;wytw
urządzenie rekreacyjne;1;wytw
urządzenie RTV;1;wytw
urządzenie sanitarne;1;wytw
urządzenie się;1;zdarz
urządzenie się;2;zdarz
urządzenie telemetryczne;1;wytw
urządzenie wejścia;1;wytw
urządzenie wejścia-wyjścia;1;wytw
