lemma;variant;domain;lemma;variant;domain
zaludnienie się;1;8;zaludnić się;1;28
rozciągnięcie się;5;8;rozciągnąć się;5;39
upowszechnienie się;1;8;upowszechnić się;1;39
spopularyzowanie się;1;8;spopularyzować się;1;39
przyjęcie się;1;8;przyjąć się;1;39
rozkrzewienie się;1;8;rozkrzewić się;1;39
utarcie się;1;8;utrzeć się;1;39
umasowienie się;1;8;umasowić się;1;39
sfeminizowanie się;1;8;sfeminizować się;1;28
zmonopolizowanie;2;8;zmonopolizować;2;39
zurbanizowanie się;1;8;zurbanizować się;1;39
zdemokratyzowanie się;1;8;zdemokratyzować się;1;39
wymarcie;1;8;wymrzeć;1;40
zamarcie;6;8;zamrzeć;6;28
rozejście się;6;8;rozejść się;6;39
zglobalizowanie się;1;8;zglobalizować się;1;39
przebranżowienie się;1;8;przebranżowić się;1;39
GERUNDIUM - PROCES DK oznaczający zmianę w obrębie społeczeństwa;1;8;CZASOWNIK - PROCES DK oznaczający zmianę w obrębie społeczeństwa;1;39
skarlenie;3;8;skarleć;3;39
wyludnienie się;1;8;wyludnić się;1;28
opustoszenie;1;8;opustoszeć;1;40
zlaicyzowanie się;1;8;zlaicyzować się;1;39
zeświecczenie się;1;8;zeświecczyć się;1;39
przylgnięcie;4;8;przylgnąć;4;30
rozpowszechnienie się;1;8;rozpowszechnić się;1;28
rozprzestrzenienie się;1;8;rozprzestrzenić się;1;28
uprzemysłowienie się;2;8;uprzemysłowić się;2;39
zindustrializowanie się;2;8;zindustrializować się;2;39
sklerykalizowanie się;1;8;sklerykalizować się;1;39
podsiąknięcie;1;8;podsiąknąć;1;28
podmoknięcie;1;8;podmoknąć;1;28
namoknięcie;1;8;namoknąć;1;28
namięknięcie;1;8;namięknąć;1;28
nasączenie się;1;8;nasączyć się;1;28
namoczenie się;1;8;namoczyć się;1;28
wezbranie;3;8;wezbrać;3;28
przesycenie się;2;8;przesycić się;2;40
przepojenie się;1;8;przepoić się;1;40
przepełnienie się;2;8;przepełnić się;2;28
nasiąknięcie;1;8;nasiąknąć;1;28
naciągnięcie;7;8;naciągnąć;7;28
przesiąknięcie;2;8;przesiąknąć;2;40
przeniknięcie;9;8;przeniknąć;9;40
przejście;19;8;przejść;19;40
nabicie się;1;8;nabić się;1;33
napęcznienie;1;8;napęcznieć;1;28
spęcznienie;1;8;spęcznieć;1;28
przetłuszczenie się;2;8;przetłuścić się;2;28
napełnienie się;1;8;napełnić się;1;36
wypełnienie się;1;8;wypełnić się;1;36
zapełnienie się;1;8;zapełnić się;1;36
wezbranie;2;8;wezbrać;2;28
nasycenie się;3;8;nasycić się;3;40
podbiegnięcie;2;8;podbiec;2;28
podejście;4;8;podejść;3;28
zapowietrzenie się;1;8;zapowietrzyć się;1;28
zatankowanie;3;8;zatankować;3;28
zgorzknienie;2;8;zgorzknieć;2;28
zgnicie;1;8;zgnić;1;28
spróchnienie;1;8;spróchnieć;1;28
zaparzenie się;2;8;zaparzyć się;2;28
zbutwienie;1;8;zbutwieć;1;28
skwaśnienie;1;8;skwaśnieć;1;28
przestanie się;1;8;przestać się;1;32
zestarzenie się;4;8;zestarzeć się;5;28
stęchnięcie;3;8;stęchnąć;3;32
zatęchnięcie;2;8;zatęchnąć;2;32
popsucie się;3;8;popsuć się;3;28
rozłożenie się;2;8;rozłożyć się;2;28
zepsucie się;2;8;zepsuć się;2;32
sfermentowanie;1;8;sfermentować;1;28
przegnicie;1;8;przegnić;1;28
zbieszenie się;1;8;zbiesić się;1;35
zaperzenie się;1;8;zaperzyć się;1;35
zacietrzewienie się;1;8;zacietrzewić się;1;35
oburzenie się;1;8;oburzyć się;1;35
zbulwersowanie się;1;8;zbulwersować się;1;35
wzburzenie się;1;8;wzburzyć się;1;35
obruszenie się;1;8;obruszyć się;1;35
wkurwienie się;1;8;wkurwić się;1;35
wkurzenie się;1;8;wkurzyć się;1;35
zirytowanie się;1;8;zirytować się;1;35
stracenie nerwów;1;8;stracić nerwy;1;35
stracenie panowania nad nerwami;1;8;stracić panowanie nad nerwami;1;35
zniecierpliwienie się;1;8;zniecierpliwić się;1;35
rozzłoszczenie się;1;8;rozzłościć się;1;35
zezłoszczenie się;1;8;zezłościć się;1;35
żachnięcie się;1;8;żachnąć się;1;30
podenerwowanie się;1;8;podenerwować się;1;35
naburmuszenie się;1;8;naburmuszyć się;1;35
zdenerwowanie się;1;8;zdenerwować się;1;35
zestresowanie się;1;8;zestresować się;1;35
naindyczenie się;1;8;naindyczyć się;1;35
obrażenie się;1;8;obrazić się;1;29
zapamiętanie;1;8;zapamiętać się;1;29
urażenie się;2;8;urazić się;2;29
wpienienie się;1;8;wpienić się;1;35
wnerwienie się;1;8;wnerwić się;1;35
zgorszenie się;1;8;zgorszyć się;1;35
nasrożenie się;1;8;nasrożyć się;1;35
najeżenie się;3;8;najeżyć się;3;35
rozgniewanie się;1;8;rozgniewać się;1;35
rozsierdzenie się;1;8;rozsierdzić się;1;35
rozeźlenie się;1;8;rozeźlić się;1;35
wścieknięcie się;1;8;wściec się;1;35
rozsrożenie się;2;8;rozsrożyć się;2;35
zagniewanie się;1;8;zagniewać się;1;35
sfrustrowanie się;1;8;sfrustrować się;1;35
rozjuszenie się;1;8;rozjuszyć się;1;35
zalterowanie się;2;8;zalterować się;2;35
spienienie się;2;8;spienić się;2;35
zapienienie się;2;8;zapienić się;2;35
pogniewanie się;1;8;pogniewać się;1;35
przepłoszenie się;1;8;przepłoszyć się;1;35
spłoszenie się;1;8;spłoszyć się;1;35
zamknięcie się;4;8;zamknąć się;4;35
zalęknięcie się;1;8;zalęknąć się;1;35
zasromanie się;1;8;zasromać się;1;35
zalterowanie się;1;8;zalterować się;1;35
zrejterowanie;1;8;zrejterować;1;39
zakłopotanie się;2;8;zakłopotać się;2;39
pożałowanie;2;8;pożałować;2;35
opłakanie;1;8;opłakać;1;35
zmieszanie się;1;8;zmieszać się;1;35
zawstydzenie się;1;8;zawstydzić się;1;35
zdetonowanie się;1;8;zdetonować się;1;35
speszenie się;1;8;speszyć się;1;35
zdeprymowanie się;1;8;zdeprymować się;1;35
skonsternowanie się;1;8;skonsternować się;1;35
stropienie się;1;8;stropić się;1;35
spłoszenie się;2;8;spłoszyć się;2;35
zakłopotanie się;1;8;zakłopotać się;1;35
podłamanie się;2;8;podłamać się;2;35
spękanie;2;8;spękać;2;35
przejęcie się;1;8;przejąć się;1;35
zaniepokojenie się;1;8;zaniepokoić się;1;35
zażenowanie się;1;8;zażenować się;1;35
spanikowanie;1;8;spanikować;1;35
pęknięcie;4;8;pęknąć;4;28
przerażenie się;1;8;przerazić się;1;35
struchlenie;1;8;struchleć;1;35
strwożenie się;1;8;strwożyć się;1;35
zatrwożenie się;1;8;zatrwożyć się;1;35
przestraszenie się;1;8;przestraszyć się;1;35
nastraszenie się;1;8;nastraszyć się;1;35
przelęknięcie się;1;8;przelęknąć się;1;35
zlęknięcie się;1;8;zlęknąć się;1;35
stchórzenie;1;8;stchórzyć;1;35
przelęknięcie się;2;8;przelęknąć się;2;35
spietranie się;1;8;spietrać się;1;35
wystraszenie się;1;8;wystraszyć się;1;35
ulęknięcie się;1;8;ulęknąć się;1;35
załamanie się;2;8;załamać się;2;35
złamanie się;2;8;złamać się;2;35
rozżalenie się;1;8;rozżalić się;1;35
rozgoryczenie się;1;8;rozgoryczyć się;1;35
skonfundowanie się;1;8;skonfundować się;1;35
zmięszanie się;1;8;zmięszać się;1;35
zadrżenie;2;8;zadrżeć;2;35
ucierpienie;1;8;ucierpieć;1;35
zmartwienie się;1;8;zmartwić się;1;35
strapienie się;1;8;strapić się;1;35
zasmucenie się;1;8;zasmucić się;1;35
zafrasowanie się;1;8;zafrasować się;1;35
zatroskanie się;1;8;zatroskać się;1;35
zatroszczenie się;2;8;zatroszczyć się;2;29
doświadczenie negatywnego uczucia;1;8;doświadczyć negatywnego uczucia;1;35
zatrwożenie się;2;8;zatrwożyć się;2;35
stulenie uszu;1;8;stulić uszy;1;35
zatrzęsienie się;4;8;zatrząść się;4;35
zawiedzenie się;1;8;zawieść się;1;35
rozczarowanie się;1;8;rozczarować się;1;35
rozsypanie się;7;8;rozsypać się;7;35
stremowanie się;1;8;stremować się;1;35
zapragnięcie;2;8;zapragnąć;2;35
padnięcie ... na kolana;1;8;paść ... na kolana;1;35
pokwapienie się;1;8;pokwapić się;1;35
zapalenie się;3;8;zapalić się;3;35
upicie się;2;8;upić się;2;35
wczucie się;1;8;wczuć się;1;35
zrozumienie;2;8;zrozumieć;2;35
podbudowanie się;1;8;podbudować się;1;35
zachwycenie się;1;8;zachwycić się;1;35
zauroczenie się;1;8;zauroczyć się;1;35
oczarowanie się;1;8;oczarować się;1;35
zafascynowanie się;1;8;zafascynować się;1;35
zdziwienie się;1;8;zdziwić się;1;35
zadziwienie się;1;8;zadziwić się;1;35
zdumienie się;1;8;zdumieć się;1;35
zapragnięcie;1;8;zapragnąć;1;35
zażyczenie sobie;1;8;zażyczyć sobie;1;35
zapowietrzenie się;2;8;zapowietrzyć się;2;30
zechcenie;1;8;zechcieć;1;35
nabranie ochoty;1;8;nabrać ochoty;1;35
wzruszenie się;1;8;wzruszyć się;1;35
roztkliwienie się;1;8;roztkliwić się;1;35
rozczulenie się;1;8;rozczulić się;1;35
rozklejenie się;1;8;rozkleić się;1;35
rozrzewnienie się;1;8;rozrzewnić się;1;35
rozkrochmalenie się;2;8;rozkrochmalić się;2;35
rozgorzenie;1;8;rozgorzeć;1;35
ucieszenie się;1;8;ucieszyć się;1;35
uradowanie się;1;8;uradować się;1;35
rozradowanie się;1;8;rozradować się;1;35
zamarzenie;1;8;zamarzyć;1;29
poczucie;1;8;poczuć;1;35
odczucie;1;8;odczuć;1;35
uczucie;1;8;uczuć;1;35
doświadczenie pozytywnego uczucia;1;8;doświadczyć pozytywnego uczucia;1;35
zadowalanie się;1;2;zadowalać się;1;35
ufetowanie się;1;8;ufetować się;1;32
uraczenie się;1;8;uraczyć się;1;32
zachorowanie;2;8;zachorować;2;29
zaniemówienie;1;8;zaniemówić;1;30
oniemienie;1;8;oniemieć;1;30
puszczenie;14;8;puścić;14;28
zginięcie;5;8;zginąć;5;38
zniknięcie;4;8;zniknąć;4;38
zniknięcie;1;8;zniknąć;1;37
zdematerializowanie się;1;8;zdematerializować się;1;37
sczeźnięcie;1;8;sczeznąć;1;28
wyczerpanie się;1;8;wyczerpać się;1;38
skończenie się;3;8;skończyć się;3;38
wyparowanie;2;8;wyparować;2;28
wyschnięcie;5;8;wyschnąć;5;28
spranie się;2;8;sprać się;2;28
wymazanie się;1;8;wymazać się;2;28
zarzucenie się;1;8;zarzucić się;1;28
przepadnięcie;1;8;przepaść;1;28
wsiąknięcie;3;8;wsiąknąć;3;28
wycieknięcie;3;8;wyciec;3;38
wypłynięcie;8;8;wypłynąć;8;38
wykasowanie się;1;8;wykasować się;1;28
skasowanie się;1;8;skasować się;1;28
podzianie się;2;8;podziać się;2;28
zginięcie;1;8;zginąć;1;28
zgubienie się;2;8;zgubić się;2;28
zaginięcie;1;8;zaginąć;1;28
zapodzianie się;1;8;zapodziać się;1;28
zawieruszenie się;2;8;zawieruszyć się;2;28
zagubienie się;2;8;zagubić się;2;28
pogubienie się;1;8;pogubić się;1;28
wyjście;21;8;wyjść;22;28
podzianie się;3;8;podziać się;3;28
wymydlenie się;1;8;wymydlić się;1;28
wessanie się;1;8;wessać się;1;40
zatarcie się;3;8;zatrzeć się;3;28
przepalenie się;1;8;przepalić się;1;28
zapadnięcie się;2;8;zapaść się;2;36
wklęśnięcie;1;8;wklęsnąć;1;28
zaklęśnięcie;1;8;zaklęsnąć;1;28
zaklęśnięcie się;1;8;zaklęsnąć się;1;28
przysiądnięcie;3;8;przysiąść;3;28
załamanie się;3;8;załamać się;3;36
zapadnięcie się;3;8;zapaść się;4;28
wpadnięcie;13;8;wpaść;14;28
zapadnięcie;1;8;zapaść;1;28
uszkodzenie się;1;8;uszkodzić się;1;28
zarysowanie się;3;8;zarysować się;3;28
podłamanie się;1;8;podłamać się;1;28
zarwanie się;1;8;zarwać się;1;28
zdezorganizowanie się;1;8;zdezorganizować się;1;39
zawieszenie się;1;8;zawiesić się;1;28
przywarcie;3;8;przywrzeć;3;33
przylepienie się;4;8;przylepić się;4;33
przekręcenie się;4;8;przekręcić się;4;28
zakrztuszenie się;1;8;zakrztusić się;1;28
zadławienie się;2;8;zadławić się;2;28
zacięcie się;2;8;zaciąć się;2;40
zablokowanie się;1;8;zablokować się;1;40
spieprzenie się;1;8;spieprzyć się;1;28
spierdolenie się;2;8;spierdolić się;2;28
zjebanie się;2;8;zjebać się;2;28
schrzanienie się;2;8;schrzanić się;2;28
zatrzaśnięcie się;2;8;zatrzasnąć się;2;28
rozprzężenie się;1;8;rozprząc się;1;39
rozprzęgnięcie się;1;8;rozprzęgnąć się;1;39
rozluźnienie się;3;8;rozluźnić się;3;39
sypnięcie się;5;8;sypnąć się;5;40
rozsypanie się;5;8;rozsypać się;5;40
rozlecenie się;2;8;rozlecieć się;2;28
rozregulowanie się;1;8;rozregulować się;1;28
rozstrojenie się;1;8;rozstroić się;1;28
sypnięcie się;9;8;sypnąć się;9;39
rozsypanie się;8;8;rozsypać się;8;39
wyprucie się;1;8;wypruć się;1;28
odprucie się;1;8;odpruć się;1;28
popsucie się;2;8;popsuć się;2;28
zepsucie się;1;8;zepsuć się;1;28
pójście;10;8;pójść;10;28
rozregulowanie się;2;8;rozregulować się;2;28
rozstrojenie się;3;8;rozstroić się;3;29
posypanie się;1;8;posypać się;1;28
wysłużenie;2;8;wysłużyć;2;28
wysłużenie się;2;8;wysłużyć się;2;28
rozmycie się;1;8;rozmyć się;1;28
zdekapitalizowanie się;1;8;zdekapitalizować się;1;38
przetarcie się;1;8;przetrzeć się;1;28
skołtunienie się;1;8;skołtunić się;1;28
skudlenie się;1;8;skudlić się;1;28
skudłacenie się;1;8;skudłacić się;1;28
skołtunienie;2;8;skołtunieć;1;28
wyczerpanie się;3;8;wyczerpać się;3;28
rozprucie się;1;8;rozpruć się;1;28
wystrzępienie się;1;8;wystrzępić się;1;28
nadpalenie się;1;8;nadpalić się;1;28
zniszczenie się;1;8;zniszczyć się;1;28
zniszczenie;1;8;zniszczeć;1;28
zmarnienie;1;8;zmarnieć;1;28
zużycie się;1;8;zużyć się;1;38
spranie się;1;8;sprać się;1;28
starcie się;2;8;zetrzeć się;2;28
stępienie się;1;8;stępić się;1;28
zestarzenie się;2;8;zestarzeć się;2;28
spuszczenie się;2;8;spuścić się;2;28
pęknięcie;2;8;pęknąć;2;28
wypisanie się;3;8;wypisać się;3;40
porozchodzenie się;1;8;porozchodzić się;1;28
zgniecenie się;1;8;zgnieść się;1;28
zmięcie się;1;8;zmiąć się;1;28
zawinięcie się;3;8;zawinąć się;3;28
wygięcie się;1;8;wygiąć się;1;36
zgięcie się;3;8;zgiąć się;3;36
ugięcie się;1;8;ugiąć się;1;40
odkształcenie się;1;8;odkształcić się;1;33
skręcenie;6;8;skręcić;6;40
zakręcenie;6;8;zakręcić;6;40
zboczenie;2;8;zboczyć;2;40
pokręcenie się;3;8;pokręcić się;3;28
skręcenie się;1;8;skręcić się;1;28
zagięcie się;1;8;zagiąć się;1;28
pochylenie się;3;8;pochylić się;3;40
schylenie się;2;8;schylić się;2;40
skrzywienie się;2;8;skrzywić się;2;40
wykoślawienie się;1;8;wykoślawić się;1;40
wykrzywienie się;1;8;wykrzywić się;1;40
zakrzywienie się;1;8;zakrzywić się;1;40
odchylenie się;2;8;odchylić się;2;40
przegięcie się;2;8;przegiąć się;2;40
przygięcie się;2;8;przygiąć się;2;40
wgniecenie się;1;8;wgnieść się;1;33
wgięcie się;1;8;wgiąć się;1;33
zgarbacenie;1;8;zgarbacieć;1;28
zgięcie się;2;8;zgiąć się;2;28
zniekształcenie się;1;8;zniekształcić się;1;28
rozwianie się;3;8;rozwiać się;3;28
odpłynięcie;4;8;odpłynąć;4;29
wystygnięcie;2;8;wystygnąć;2;35
zblednięcie;3;8;zblednąć;3;39
wyblaknięcie;2;8;wyblaknąć;2;39
zbladnięcie;3;8;zbladnąć;3;39
zblaknięcie;2;8;zblaknąć;2;39
ostygnięcie;3;8;ostygnąć;3;35
ulotnienie się;1;8;ulotnić się;1;28
wypalenie się;3;8;wypalić się;3;35
wygaśnięcie;2;8;wygasnąć;2;35
pryśnięcie;1;8;prysnąć;1;35
rozwianie się;2;8;rozwiać się;2;29
zaniknięcie;2;8;zaniknąć;2;29
zatarcie się;2;8;zatrzeć się;2;29
zginięcie;6;8;zginąć;6;29
zaginięcie;3;8;zaginąć;3;28
zagubienie się;4;8;zagubić się;4;39
zamazanie się;2;8;zamazać się;2;29
rozproszenie się;5;8;rozproszyć się;5;35
rozpierzchnięcie się;2;8;rozpierzchnąć się;2;29
rozmycie się;3;8;rozmyć się;3;29
ulecenie;3;8;ulecieć;3;29
rozwidnienie się;1;8;rozwidnić się;1;28
zaświtanie;1;8;zaświtać;1;28
rozwidnienie;2;8;rozwidnieć;1;28
złagodzenie się;1;8;złagodzić się;1;37
wyłagodzenie się;1;8;wyłagodzić się;1;37
uspokojenie się;3;8;uspokoić się;3;41
przetarcie się;3;8;przetrzeć się;3;41
pojaśnienie;1;8;pojaśnieć;1;28
rozjaśnienie;1;8;rozjaśnieć;1;28
zgaśnięcie;3;8;zgasnąć;3;28
zagaśnięcie;3;8;zagasnąć;3;28
zagojenie się;2;8;zagoić się;2;35
zabliźnienie się;2;8;zabliźnić się;2;35
opadnięcie;3;8;opaść;3;28
przygaśnięcie;1;8;przygasnąć;1;28
omdlenie;2;8;omdleć;2;28
złagodnienie;1;8;złagodnieć;1;28
stracenie na sile;1;8;stracić na sile;1;28
zjaśnienie;1;8;zjaśnieć;1;28
rozjaśnienie się;2;8;rozjaśnić się;2;28
rozjarzenie się;2;8;rozjarzyć się;2;28
rozproszenie się;4;8;rozproszyć się;4;28
rozpromienienie się;2;8;rozpromienić się;2;28
rozświetlenie się;1;8;rozświetlić się;1;28
osłabnięcie;2;8;osłabnąć;2;28
zelżenie;1;8;zelżeć;1;28
roztęczenie się;1;8;roztęczyć się;1;28
rozbłękitnienie się;2;8;rozbłękitnić się;2;28
wybielenie się;1;8;wybielić się;1;28
rozpogodzenie się;2;8;rozpogodzić się;2;41
wypogodzenie się;2;8;wypogodzić się;2;41
przejaśnienie się;2;8;przejaśnić się;2;41
rozchmurzenie się;2;8;rozchmurzyć się;2;41
wyklarowanie się;3;8;wyklarować się;3;41
przyblednięcie;2;8;przyblednąć;2;28
odpłynięcie;5;8;odpłynąć;5;37
sprzedanie się;1;8;sprzedać się;1;38
sprężenie się;2;8;sprężyć się;2;28
wstąpienie się;1;8;wstąpić się;1;28
zbiegnięcie się;3;8;zbiec się;3;28
chodzenie;5;2;chodzić;5;38
ubycie;1;8;ubyć;1;28
spłycenie się;1;8;spłycić się;1;40
skrócenie się;2;8;skrócić się;2;28
skurczenie się;1;8;skurczyć się;1;28
ściągnięcie się;1;8;ściągnąć się;1;28
obkurczenie się;1;8;obkurczyć się;1;36
obsunięcie się;3;8;obsunąć się;3;39
ścieśnienie się;3;8;ścieśnić się;3;28
obniżenie się;1;8;obniżyć się;1;28
spadnięcie;1;8;spaść;1;28
zmalenie;2;8;zmaleć;2;28
zwężenie się;2;8;zwęzić się;2;28
pójście;11;8;pójść;11;38
zawężenie się;1;8;zawęzić się;1;28
zacieśnienie się;1;8;zacieśnić się;1;28
zmniejszenie się;1;8;zmniejszyć się;1;28
zmalenie;1;8;zmaleć;1;28
pomniejszenie się;1;8;pomniejszyć się;1;28
zdekompletowanie się;1;8;zdekompletować się;1;28
ograniczenie się;2;8;ograniczyć się;2;28
sprowadzenie się;1;8;sprowadzić się;1;28
stopnienie;1;8;stopnieć;1;38
skurczenie się;2;8;skurczyć się;2;38
zeszczuplenie;1;8;zeszczupleć;1;38
rozpryskanie się;1;8;rozpryskać się;1;36
rozpryśnięcie się;3;8;rozprysnąć się;3;36
rozbryźnięcie się;2;8;rozbryznąć się;2;36
rozbryzganie się;2;8;rozbryzgać się;2;36
wylanie się;1;8;wylać się;1;36
ulanie się;1;8;ulać się;1;36
wypryśnięcie;1;8;wyprysnąć;1;36
chlaśnięcie;3;8;chlasnąć;3;28
rzygnięcie;2;8;rzygnąć;2;36
bluzgnięcie;2;8;bluzgnąć;2;36
bluźnięcie;4;8;bluznąć;4;36
wykipienie;2;8;wykipieć;2;40
chluśnięcie;1;8;chlusnąć;1;28
lunięcie;3;8;lunąć;3;28
tryśnięcie;2;8;trysnąć;2;36
wytryśnięcie;1;8;wytrysnąć;1;36
strzyknięcie;2;8;strzyknąć;2;36
przelanie się;1;8;przelać się;1;36
wysączenie się;1;8;wysączyć się;1;36
siknięcie;2;8;siknąć;2;36
przesypanie się;2;8;przesypać się;2;36
popłynięcie;3;8;popłynąć;3;36
pójście;9;8;pójść;9;36
wydostanie się;2;8;wydostać się;2;36
ujście;2;8;ujść;2;36
ucieknięcie;2;8;uciec;2;36
ulecenie;2;8;ulecieć;2;36
wydobycie się;4;8;wydobyć się;4;36
wydzielenie się;3;8;wydzielić się;3;36
wylanie się;3;8;wylać się;3;36
wycieknięcie;1;8;wyciec;1;36
wypłynięcie;2;8;wypłynąć;2;36
wylecenie;8;8;wylecieć;8;36
wylanie;2;8;wylać;2;40
rozlanie;2;8;rozlać;2;40
przecieknięcie;2;8;przeciec;1;38
walnięcie;6;8;walnąć;6;36
posypanie się;3;8;posypać się;3;36
wysypanie się;4;8;wysypać się;4;36
ścieknięcie;1;8;ściec;1;36
odpłynięcie;3;8;odpłynąć;3;36
ujście;3;8;ujść;3;36
potoczenie się;5;8;potoczyć się;5;36
wybicie się;2;8;wybić się;2;28
wywinięcie się;3;8;wywinąć się;3;36
odwinięcie się;2;8;odwinąć się;2;36
wybuchnięcie;5;8;wybuchnąć;5;28
rozpanoszenie się;1;8;rozpanoszyć się;1;28
zaciągnięcie;8;8;zaciągnąć;8;37
sypnięcie się;8;8;sypnąć się;8;40
rozpełźnięcie się;1;8;rozpełznąć się;1;28
polanie się;2;8;polać się;2;28
zagarnięcie;3;8;zagarnąć;3;39
dobiegnięcie;5;8;dobiec;5;37
nadpłynięcie;4;8;nadpłynąć;4;37
przeniknięcie;8;8;przeniknąć;8;28
rozlanie się;1;8;rozlać się;1;28
rozmazanie się;3;8;rozmazać się;3;28
rozlanie;3;8;rozlać;3;40
rozejście się;3;8;rozejść się;3;36
nasunięcie się;2;8;nasunąć się;2;28
rozwleczenie się;3;8;rozwlec się;3;28
objęcie;3;8;objąć;4;39
zmonopolizowanie;3;8;zmonopolizować;3;39
ulotnienie się;3;8;ulotnić się;3;28
przypłynięcie;5;8;przypłynąć;5;40
dolecenie;2;8;dolecieć;2;40
zalanie;5;8;zalać;6;40
nadlecenie;3;8;nadlecieć;3;37
pomknięcie;2;8;pomknąć;2;28
dotarcie;2;8;dotrzeć;2;37
rozprzestrzenienie się;2;8;rozprzestrzenić się;2;28
rozszerzenie się;1;8;rozszerzyć się;1;28
poszerzenie się;2;8;poszerzyć się;2;28
rozpłynięcie się;4;8;rozpłynąć się;4;28
zajęcie;7;8;zająć;7;33
wlanie się;2;8;wlać się;2;28
spłynięcie;3;8;spłynąć;3;28
rozplenienie się;3;8;rozplenić się;3;28
odparowanie;5;8;odparować;5;28
najście;3;8;najść;4;28
zajęcie;10;8;zająć;10;27
opanowanie;5;8;opanować;5;28
podbicie;2;8;podbić;2;28
zawojowanie;3;8;zawojować;3;28
ukorzenienie się;1;8;ukorzenić się;1;28
zakorzenienie się;2;8;zakorzenić się;2;28
rozwinięcie się;2;8;rozwinąć się;2;28
wybujanie;1;8;wybujać;1;28
przerośnięcie;3;8;przerosnąć;3;28
rozrośnięcie się;4;8;rozrosnąć się;4;28
rozplenienie się;2;8;rozplenić się;2;28
urośnięcie;1;8;urosnąć;1;28
wzrośnięcie;4;8;wzrosnąć;4;28
rozkorzenienie się;2;8;rozkorzenić się;2;28
