lemma;variant;domain;lemma;variant;domain
wgięcie;2;zdarz;wgiąć;2;ruch
wdeptanie;1;zdarz;wdeptać;1;ruch
danie sobie w żyłę;1;zdarz;dać sobie w żyłę;1;cst
wepchnięcie;1;zdarz;wepchnąć;1;ruch
wepchanie;1;zdarz;wepchać;1;ruch
wyelegantowanie się;1;zdarz;wyelegantować się;1;dtk
odpicowanie się;1;zdarz;odpicować się;1;dtk
wdrobienie;1;zdarz;wdrobić;1;dtk
przyozdobienie się;1;zdarz;przyozdobić się;1;dtk
przesypanie;1;zdarz;przesypać;1;ruch
zaminowanie;1;zdarz;zaminować;1;cwyt
zmieszczenie;2;zdarz;zmieścić;2;cst
zanurzenie;1;zdarz;zanurzyć;1;ruch
podrzucenie;1;zdarz;podrzucić;1;ruch
wskoczenie;4;zdarz;wskoczyć;4;ruch
nakładzenie;1;zdarz;nakłaść;1;ruch
rozwieszenie;1;zdarz;rozwiesić;1;ruch
wystrojenie się;1;zdarz;wystroić się;1;dtk
wduszenie;1;zdarz;wdusić;1;dtk
podsunięcie;4;zdarz;podsunąć;4;zmn
wpakowanie;1;zdarz;wpakować;1;ruch
podwieszenie;1;zdarz;podwiesić;1;ruch
wtulenie głowy w ramiona;1;zdarz;wtulić głowę w ramiona;1;dtk
wciągnięcie głowy w ramiona;1;zdarz;wciągnąć głowę w ramiona;1;dtk
wciśnięcie głowy w ramiona;1;zdarz;wcisnąć głowę w ramiona;1;dtk
wtulenie;1;zdarz;wtulić;1;dtk
przyłączenie;3;zdarz;przyłączyć;3;cwyt
wczytanie;1;zdarz;wczytać;1;cumy
oprawienie;1;zdarz;oprawić;1;cwyt
wprawienie;2;zdarz;wprawić;2;cwyt
zadokowanie;3;zdarz;zadokować;3;ruch
zapchlenie;1;zdarz;zapchlić;1;ruch
wkręcenie;2;zdarz;wkręcić;2;ruch
ułożenie;2;zdarz;ułożyć;2;ruch
zabezpieczenie;4;zdarz;zabezpieczyć;4;dtk
okablowanie;1;zdarz;okablować;1;cwyt
uplasowanie;1;zdarz;uplasować;1;ruch
poszycie;1;zdarz;poszyć;1;cwyt
wpompowanie;1;zdarz;wpompować;1;zmn
wtłoczenie;3;zdarz;wtłoczyć;3;ruch
obleczenie się;1;zdarz;oblec się;1;dtk
przyobleczenie się;1;zdarz;przyoblec się;1;dtk
włączenie;2;zdarz;włączyć;2;zmn
wrzucenie;1;zdarz;wrzucić;1;ruch
osiodłanie;1;zdarz;osiodłać;1;dtk
naniesienie;1;zdarz;nanieść;1;dtk
zaciemnienie;2;zdarz;zaciemnić;1;zmn
przykrycie;1;zdarz;przykryć;1;dtk
nakrycie;1;zdarz;nakryć;1;dtk
zasypanie;1;zdarz;zasypać;1;cwyt
zapadanie;7;zdarz;zapadać;7;dtk
osłonięcie;1;zdarz;osłonić;1;ruch
zasłonięcie;2;zdarz;zasłonić;2;dtk
ocienienie;1;zdarz;ocienić;1;zmn
zacienienie;1;zdarz;zacienić;1;zmn
obudowanie;1;zdarz;obudować;1;cwyt
obłożenie;1;zdarz;obłożyć;1;dtk
zadekowanie;2;zdarz;zadekować;2;cwyt
zakratowanie;1;zdarz;zakratować;1;cwyt
okratowanie;1;zdarz;okratować;1;cwyt
zakrycie;1;zdarz;zakryć;1;ruch
zawianie;7;zdarz;zawiać;7;pog
zagruzowanie;1;zdarz;zagruzować;1;zmn
zasypanie się;1;zdarz;zasypać się;1;dtk
odgrodzenie;3;zdarz;odgrodzić;3;cwyt
odcięcie;2;zdarz;odciąć;2;sp
odgrodzenie;1;zdarz;odgrodzić;1;cst
wyizolowanie;2;zdarz;wyizolować;2;zmn
przegrodzenie;2;zdarz;przegrodzić;2;cst
przedzielenie;3;zdarz;przedzielić;3;cst
odizolowanie;2;zdarz;odizolować;2;cwyt
przedzielenie;1;zdarz;przedzielić;1;cwyt
rozdzielenie;1;zdarz;rozdzielić;1;cwyt
odseparowanie;1;zdarz;odseparować;1;sp
odizolowanie;1;zdarz;odizolować;1;sp
odosobnienie;1;zdarz;odosobnić;1;sp
przegrodzenie;1;zdarz;przegrodzić;1;cwyt
odgraniczenie;1;zdarz;odgraniczyć;1;zmn
zdywersyfikowanie;1;zdarz;zdywersyfikować;1;cumy
spolaryzowanie;1;zdarz;spolaryzować;1;cumy
zgrupowanie;2;zdarz;zgrupować;2;zmn
podzielenie;4;zdarz;podzielić;4;cumy
sklasyfikowanie;2;zdarz;sklasyfikować;2;cumy
zakwalifikowanie;2;zdarz;zakwalifikować;2;cumy
skategoryzowanie;1;zdarz;skategoryzować;1;cumy
posegregowanie;1;zdarz;posegregować;1;cumy
posortowanie;1;zdarz;posortować;1;cumy
stypizowanie;1;zdarz;stypizować;1;cumy
pogrupowanie;1;zdarz;pogrupować;1;cumy
zatomizowanie;1;zdarz;zatomizować;1;zmn
zindywidualizowanie;1;zdarz;zindywidualizować;1;cumy
rozproszenie;3;zdarz;rozproszyć;3;cwyt
rozparcelowanie;1;zdarz;rozparcelować;1;zmn
rozdrobnienie;2;zdarz;rozdrobnić;2;cwyt
rozbicie;3;zdarz;rozbić;3;zmn
spolaryzowanie;2;zdarz;spolaryzować;2;cumy
zróżnicowanie;3;zdarz;zróżnicować;2;cumy
rozwarstwienie;1;zdarz;rozwarstwić;1;cumy
podzielenie;2;zdarz;podzielić;2;zmn
odejście;3;zdarz;odejść;3;ruch
wyjście;2;zdarz;wyjść;2;ruch
ruszenie;2;zdarz;ruszyć;2;ruch
wyruszenie;1;zdarz;wyruszyć;1;ruch
ruszenie się;2;zdarz;ruszyć się;2;ruch
zrównanie się;1;zdarz;zrównać się;1;ruch
potruchtanie;1;zdarz;potruchtać;1;ruch
GERUNDIUM - AKT oznaczający zmianę położenia lub zmianę relacji przestrzennych;1;zdarz;CZASOWNIK - AKT oznaczający zmianę położenia lub zmianę relacji przestrzennych;1;ruch
wylecenie;5;zdarz;wylecieć;5;ruch
wystartowanie;3;zdarz;wystartować;3;ruch
szarpnięcie;4;zdarz;szarpnąć;4;ruch
kopnięcie się;1;zdarz;kopnąć się;1;ruch
puszczenie się;1;zdarz;puścić się;1;ruch
wypuszczenie się;1;zdarz;wypuścić się;1;ruch
zacumowanie;2;zdarz;zacumować;2;ruch
runięcie;2;zdarz;runąć;2;ruch
pofrunięcie;1;zdarz;pofrunąć;1;ruch
poszybowanie;1;zdarz;poszybować;1;ruch
porwanie;5;zdarz;porwać;5;ruch
wyrwanie;2;zdarz;wyrwać;2;ruch
pomaszerowanie;2;zdarz;pomaszerować;2;ruch
poskoczenie;1;zdarz;poskoczyć;1;ruch
dogonienie;1;zdarz;dogonić;1;ruch
dopędzenie;1;zdarz;dopędzić;1;ruch
doścignięcie;1;zdarz;doścignąć;1;ruch
odjechanie;2;zdarz;odjechać;2;ruch
udanie się;2;zdarz;udać się;2;ruch
pójście;2;zdarz;pójść;2;ruch
ukręcenie ... łba;1;zdarz;ukręcić ... łeb;1;sp
sparaliżowanie;2;zdarz;sparaliżować;2;sp
uwięzienie;2;zdarz;uwięzić;2;zmn
odcięcie;4;zdarz;odciąć;4;sp
pogrzebanie;2;zdarz;pogrzebać;2;sp
przekreślenie;2;zdarz;przekreślić;2;sp
sparaliżowanie;3;zdarz;sparaliżować;3;sp
złapanie;2;zdarz;złapać;2;sp
schwytanie;1;zdarz;schwytać;1;wal
pochwycenie;1;zdarz;pochwycić;1;sp
zdyskwalifikowanie;1;zdarz;zdyskwalifikować;1;sp
uniemożliwienie;1;zdarz;uniemożliwić;1;wal
udaremnienie;1;zdarz;udaremnić;1;sp
zmrożenie;4;zdarz;zmrozić;4;zmn
pojmanie;1;zdarz;pojmać;1;dtk
uziemienie;2;zdarz;uziemić;2;sp
capnięcie;2;zdarz;capnąć;2;sp
ogłuszenie;3;zdarz;ogłuszyć;3;zmn
wyłączenie;7;zdarz;wyłączyć;7;zmn
oderwanie;4;zdarz;oderwać;4;cumy
oślepienie;3;zdarz;oślepić;3;pst
ukłucie;2;zdarz;ukłuć;2;pst
przeszkodzenie;1;zdarz;przeszkodzić;1;cst
wtrącenie się;2;zdarz;wtrącić się;2;cpor
dorzucenie swoich trzech groszy;1;zdarz;dorzucić swoje trzy grosze;1;cpor
wtrącenie swoich trzech groszy;1;zdarz;wtrącić swoje trzy grosze;1;cpor
udzielenie rady;1;zdarz;udzielić rady;1;cpor
wybudzenie;1;zdarz;wybudzić;1;zmn
wejście w słowo;1;zdarz;wejść w słowo;1;cpor
przerwanie;5;zdarz;przerwać;5;cpor
zgilotynowanie;2;zdarz;zgilotynować;2;cpor
obudzenie;1;zdarz;obudzić;1;zmn
rozbudzenie;2;zdarz;rozbudzić;2;zmn
przebudzenie;1;zdarz;przebudzić;1;zmn
zbudzenie;1;zdarz;zbudzić;1;sp
zatrzymanie;8;zdarz;zatrzymać;7;zmn
zahamowanie;3;zdarz;zahamować;3;zmn
zastopowanie;2;zdarz;zastopować;2;zmn
zablokowanie;5;zdarz;zablokować;5;zmn
zerwanie;9;zdarz;zerwać;9;pst
wmieszanie się;3;zdarz;wmieszać się;3;cpor
przeszkodzenie;2;zdarz;przeszkodzić;2;cst
zawadzenie;4;zdarz;zawadzić;4;cst
rozłączenie;3;zdarz;rozłączyć;3;zmn
pokrzyżowanie;1;zdarz;pokrzyżować;1;sp
rozproszenie;8;zdarz;rozproszyć;8;cumy
zdekoncentrowanie;2;zdarz;zdekoncentrować;2;cumy
rozkojarzenie;1;zdarz;rozkojarzyć;1;cumy
wyrwanie;4;zdarz;wyrwać;4;cumy
wytrącenie;2;zdarz;wytrącić;2;cczuj
wtrącenie;3;zdarz;wtrącić;3;cpor
wcięcie się;3;zdarz;wciąć się;3;cpor
przebudzenie;3;zdarz;przebudzić;2;sp
ocknięcie;1;zdarz;ocknąć;1;sp
przerwanie;4;zdarz;przerwać;4;sp
przegonienie;6;zdarz;przegonić;6;cumy
przegnanie;2;zdarz;przegnać;2;cumy
namotanie;2;zdarz;namotać;2;cpor
zamotanie;1;zdarz;zamotać;1;cpor
powikłanie;1;zdarz;powikłać;1;sp
pogmatwanie;1;zdarz;pogmatwać;1;sp
pokomplikowanie;1;zdarz;pokomplikować;1;sp
skomplikowanie;1;zdarz;skomplikować;1;sp
zagmatwanie;1;zdarz;zagmatwać;1;sp
zawikłanie;1;zdarz;zawikłać;1;sp
poplątanie;2;zdarz;poplątać;2;sp
zapętlenie;1;zdarz;zapętlić;1;sp
storpedowanie;2;zdarz;storpedować;2;sp
zbajtlowanie;2;zdarz;zbajtlować;2;cumy
zabajtlowanie;2;zdarz;zabajtlować;2;cumy
oddalenie;3;zdarz;oddalić;3;cumy
zamulenie;2;zdarz;zamulić;2;cpor
zamglenie;1;zdarz;zamglić;1;pog
odciągnięcie;4;zdarz;odciągnąć;4;cumy
zagłuszenie;2;zdarz;zagłuszyć;2;zmn
odpędzenie;2;zdarz;odpędzić;2;cumy
przysłonięcie;2;zdarz;przysłonić;2;zmn
przesłonięcie;2;zdarz;przesłonić;2;zmn
GERUNDIUM - AKT oznaczający spowodowanie zmiany w łańcuchu przyczynowo-skutkowym i czasowym;1;zdarz;CZASOWNIK - AKT oznaczający spowodowanie zmiany w łańcuchu przyczynowo-skutkowym i czasowym;1;zmn
zaciemnienie;3;zdarz;zaciemnić;2;cpor
opóźnienie;1;zdarz;opóźnić;1;cumy
przewleczenie;3;zdarz;przewlec;3;cumy
utrudnienie;1;zdarz;utrudnić;1;cst
namieszanie;1;zdarz;namieszać;1;sp
opędzenie się;1;zdarz;opędzić się;1;cumy
zaawizowanie;2;zdarz;zaawizować;2;cpor
postraszenie;1;zdarz;postraszyć;1;cpor
pogrożenie;1;zdarz;pogrozić;1;sp
uprzedzenie;1;zdarz;uprzedzić;1;cpor
zapowiedzenie;1;zdarz;zapowiedzieć;1;cpor
zaanonsowanie;2;zdarz;zaanonsować;2;cpor
zagrożenie;1;zdarz;zagrozić;1;cczuj
zapowiedzenie się;1;zdarz;zapowiedzieć się;1;cpor
zaszantażowanie;1;zdarz;zaszantażować;1;sp
przestrzeżenie;1;zdarz;przestrzec;1;cpor
ostrzeżenie;1;zdarz;ostrzec;1;cpor
zaalarmowanie;2;zdarz;zaalarmować;2;cpor
zastrzeżenie;2;zdarz;zastrzec;2;cpor
zastrzeżenie się;1;zdarz;zastrzec się;1;cpor
zapowiedzenie;3;zdarz;zapowiedzieć;3;cpor
wtajemniczenie;2;zdarz;wtajemniczyć;2;cpor
dopuszczenie do tajemnicy;1;zdarz;dopuścić do tajemnicy;1;cpor
wydanie;6;zdarz;wydać;6;cpor
wypaplanie;1;zdarz;wypaplać;1;cpor
wyklepanie;3;zdarz;wyklepać;3;cpor
wypaplanie się;1;zdarz;wypaplać się;1;cpor
pojednanie się z Bogiem;1;zdarz;pojednać się z Bogiem;1;cpor
wypłakanie;1;zdarz;wypłakać;1;cczuj
odtajnienie;1;zdarz;odtajnić;1;cumy
objawienie;2;zdarz;objawić;2;cpor
sypnięcie się;1;zdarz;sypnąć się;1;cpor
powierzenie;4;zdarz;powierzyć;4;cpor
wyniesienie;7;zdarz;wynieść;7;cpor
sypnięcie;2;zdarz;sypnąć;2;cpor
wsypanie;2;zdarz;wsypać;2;cpor
zasypanie;4;zdarz;zasypać;4;cpor
zdekonspirowanie;1;zdarz;zdekonspirować;1;sp
skompromitowanie;2;zdarz;skompromitować;2;sp
wkopanie się;4;zdarz;wkopać się;4;cpor
wyspowiadanie się;1;zdarz;wyspowiadać się;1;cpor
wyśpiewanie;2;zdarz;wyśpiewać;2;cpor
wygadanie;1;zdarz;wygadać;1;cpor
wyplecenie;3;zdarz;wypleść;3;cpor
obnażenie;1;zdarz;obnażyć;1;sp
zdemaskowanie;1;zdarz;zdemaskować;1;sp
wsypanie się;1;zdarz;wsypać się;1;cpor
zasypanie się;2;zdarz;zasypać się;2;cpor
zdradzenie się;1;zdarz;zdradzić się;1;cpor
wygadanie się;1;zdarz;wygadać się;1;cpor
puszczenie farby;1;zdarz;puścić farbę;1;cpor
wydanie się;2;zdarz;wydać się;2;cpor
sypnięcie się;4;zdarz;sypnąć się;4;cpor
wysypanie się;3;zdarz;wysypać się;3;cpor
ujawnienie;1;zdarz;ujawnić;1;cpor
wyjawienie;1;zdarz;wyjawić;1;cpor
zdradzenie;1;zdarz;zdradzić;1;cpor
odkrycie;1;zdarz;odkryć;1;cpor
wyznanie;1;zdarz;wyznać;1;cpor
zwierzenie;1;zdarz;zwierzyć;1;cpor
wyjawienie;2;zdarz;wyjawić;2;cpor
wygadanie;2;zdarz;wygadać;2;cpor
ujawnienie się;3;zdarz;ujawnić się;3;cpor
wkopanie;4;zdarz;wkopać;4;sp
powiedzenie;4;zdarz;powiedzieć;3;cpor
ogłoszenie;1;zdarz;ogłosić;1;cpor
obwieszczenie;1;zdarz;obwieścić;1;cpor
przemycenie;2;zdarz;przemycić;2;cpor
wskazanie;3;zdarz;wskazać;3;cumy
pokazanie;3;zdarz;pokazać;3;cumy
podanie;1;zdarz;podać;1;cpor
odczytanie;3;zdarz;odczytać;3;cpor
przeczytanie;2;zdarz;przeczytać;2;cpor
odgwizdanie;4;zdarz;odgwizdać;4;cpor
odtrąbienie;1;zdarz;odtrąbić;1;cpor
przyniesienie;1;zdarz;przynieść;1;sp
rozpisanie;3;zdarz;rozpisać;3;cpor
ogłoszenie się;2;zdarz;ogłosić się;2;sp
odgwizdanie;2;zdarz;odgwizdać;2;cpor
przelanie;4;zdarz;przelać;4;cumy
wydanie;2;zdarz;wydać;2;sp
nabicie;6;zdarz;nabić;6;zmn
wydzwonienie;2;zdarz;wydzwonić;2;zmn
przywiezienie;2;zdarz;przywieźć;2;cpor
wyczytanie;2;zdarz;wyczytać;2;cpor
przekazanie;3;zdarz;przekazać;3;cpor
powtórzenie;1;zdarz;powtórzyć;1;cpor
wybicie;2;zdarz;wybić;2;zmn
doniesienie;1;zdarz;donieść;1;cpor
zameldowanie;1;zdarz;zameldować;1;cpor
powiadomienie;1;zdarz;powiadomić;1;cpor
zawiadomienie;1;zdarz;zawiadomić;1;cpor
uwiadomienie;1;zdarz;uwiadomić;1;cpor
zasygnalizowanie;1;zdarz;zasygnalizować;1;cpor
podanie się;1;zdarz;podać się;1;cpor
zapewnienie się;1;zdarz;zapewnić się;1;cpor
nazwanie się;1;zdarz;nazwać się;1;cpor
określenie się;2;zdarz;określić się;2;cpor
pokazanie;4;zdarz;pokazać;4;ruch
poinstruowanie;1;zdarz;poinstruować;1;cpor
pouczenie;1;zdarz;pouczyć;1;cpor
odmeldowanie się;1;zdarz;odmeldować się;1;cpor
odtrąbienie;2;zdarz;odtrąbić;2;cpor
przyjęcie;2;zdarz;przyjąć;2;cumy
zarzeknięcie się;1;zdarz;zarzec się;1;cpor
zażegnanie się;1;zdarz;zażegnać się;1;cpor
zaręczenie;1;zdarz;zaręczyć;1;cpor
zadenuncjowanie;1;zdarz;zadenuncjować;1;cpor
zakablowanie;1;zdarz;zakablować;1;cpor
zaawizowanie;1;zdarz;zaawizować;1;cpor
scharakteryzowanie;1;zdarz;scharakteryzować;1;cpor
opisanie się;1;zdarz;opisać się;1;cpor
przypomnienie;1;zdarz;przypomnieć;1;cpor
oznajmienie;1;zdarz;oznajmić;1;cpor
oświadczenie;1;zdarz;oświadczyć;1;cpor
zasygnalizowanie;2;zdarz;zasygnalizować;2;cpor
zakapowanie;1;zdarz;zakapować;1;cpor
zgłoszenie się;1;zdarz;zgłosić się;1;cpor
przybranie;3;zdarz;przybrać;3;sp
obznajomienie;1;zdarz;obznajomić;1;cumy
poręczenie;2;zdarz;poręczyć;2;cpor
przybliżenie;1;zdarz;przybliżyć;1;cumy
napisanie;2;zdarz;napisać;2;cpor
przyświadczenie;1;zdarz;przyświadczyć;1;cpor
doniesienie;2;zdarz;donieść;2;cpor
poskarżenie;1;zdarz;poskarżyć;1;sp
poskarżenie się;1;zdarz;poskarżyć się;1;sp
utwierdzenie;2;zdarz;utwierdzić;2;cpor
wprowadzenie;7;zdarz;wprowadzić;7;cumy
uśmiercenie;2;zdarz;uśmiercić;2;cpor
poinformowanie;1;zdarz;poinformować;1;cpor
zakomunikowanie;1;zdarz;zakomunikować;1;cpor
danie znać;1;zdarz;dać znać;1;cpor
udzielenie informacji;1;zdarz;udzielić informacji;1;cpor
zdeklarowanie się;1;zdarz;zdeklarować się;1;sp
zadeklarowanie się;1;zdarz;zadeklarować się;1;sp
zapoznanie;1;zdarz;zapoznać;1;cumy
zaznajomienie;1;zdarz;zaznajomić;1;cumy
przedstawienie się;1;zdarz;przedstawić się;1;cpor
zaprezentowanie się;1;zdarz;zaprezentować się;1;cpor
podzielenie się;2;zdarz;podzielić się;2;sp
zwiastowanie;2;zdarz;zwiastować;2;cpor
naskarżenie;1;zdarz;naskarżyć;1;cpor
uznanie;1;zdarz;uznać;1;sp
wezwanie;2;zdarz;wezwać;2;cpor
zaalarmowanie;1;zdarz;zaalarmować;1;cpor
odmalowanie;2;zdarz;odmalować;2;cpor
potwierdzenie;3;zdarz;potwierdzić;3;cpor
przytwierdzenie;2;zdarz;przytwierdzić;2;cpor
zapewnienie;2;zdarz;zapewnić;1;cpor
upewnienie;1;zdarz;upewnić;1;cpor
zgodzenie się;1;zdarz;zgodzić się;1;cpor
przyznanie;3;zdarz;przyznać;3;cpor
podzielenie;5;zdarz;podzielić;5;cpor
przypomnienie się;1;zdarz;przypomnieć się;1;cpor
wtajemniczenie;1;zdarz;wtajemniczyć;1;cumy
zagwarantowanie;1;zdarz;zagwarantować;1;sp
wykrzyczenie;1;zdarz;wykrzyczeć;1;cpor
przytaknięcie;2;zdarz;przytaknąć;2;cpor
potaknięcie;1;zdarz;potaknąć;1;cpor
opisanie;1;zdarz;opisać;1;cpor
poskromienie;2;zdarz;poskromić;2;wal
ujarzmienie;1;zdarz;ujarzmić;1;wal
wpieprzenie się;1;zdarz;wpieprzyć się;1;sp
wpierdolenie się;1;zdarz;wpierdolić się;1;sp
przyłożenie ... noża do gardła;1;zdarz;przyłożyć ... nóż do gardła;1;cumy
schrystianizowanie;1;zdarz;schrystianizować;1;sp
zamknięcie ... buzi;1;zdarz;zamknąć ... buzię;1;sp
zatkanie ... buzi;1;zdarz;zatkać ... buzię;1;sp
zamknięcie ... ust;1;zdarz;zamknąć ... usta;1;sp
zatkanie ... ust;1;zdarz;zatkać ... usta;1;sp
wyegzekwowanie;2;zdarz;wyegzekwować;2;sp
popędzenie kota;1;zdarz;popędzić kota;1;wal
pogonienie kota;1;zdarz;pogonić kota;1;wal
podkręcenie;3;zdarz;podkręcić;3;cpor
przegonienie;2;zdarz;przegonić;2;ruch
przepędzenie;1;zdarz;przepędzić;1;ruch
popędzenie ... kota;1;zdarz;popędzić ... kota;1;cumy
pogonienie ... kota;1;zdarz;pogonić ... kota;1;cumy
wtrącenie się;1;zdarz;wtrącić się;1;sp
wścibienie się;1;zdarz;wścibić się;1;sp
wściubienie się;1;zdarz;wściubić się;1;sp
zmuszenie się;1;zdarz;zmusić się;1;cumy
przymuszenie się;1;zdarz;przymusić się;1;cumy
okiełznanie;2;zdarz;okiełznać;2;wal
okiełzanie;1;zdarz;okiełzać;1;wal
zaaplikowanie;1;zdarz;zaaplikować;1;sp
zmuszenie;2;zdarz;zmusić;2;cumy
wymożenie;1;zdarz;wymóc;1;cumy
wymuszenie;1;zdarz;wymusić;1;cumy
zniewolenie;1;zdarz;zniewolić;1;cumy
przymuszenie;1;zdarz;przymusić;1;cumy
zepchnięcie;2;zdarz;zepchnąć;2;wal
zdanie;1;zdarz;zdać;1;cumy
nastręczenie się;1;zdarz;nastręczyć się;1;sp
przyparcie;1;zdarz;przyprzeć;1;sp
przygwożdżenie;1;zdarz;przygwoździć;1;sp
przyparcie do muru;1;zdarz;przyprzeć do muru;1;sp
przyszpilenie;1;zdarz;przyszpilić;1;sp
przyciśnięcie;3;zdarz;przycisnąć;3;sp
przyduszenie;1;zdarz;przydusić;1;sp
przetrzymanie;4;zdarz;przetrzymać;4;sp
wlepienie;2;zdarz;wlepić;2;cpos
zaprzężenie;1;zdarz;zaprząc;1;sp
wprzężenie;2;zdarz;wprząc;2;sp
wprzęgnięcie;1;zdarz;wprzęgnąć;1;sp
pośpieszenie;2;zdarz;pośpieszyć;2;cpor
pospieszenie;2;zdarz;pospieszyć;2;cpor
pogonienie;2;zdarz;pogonić;2;cpor
przynaglenie;1;zdarz;przynaglić;1;cpor
popędzenie;3;zdarz;popędzić;3;cpor
ponaglenie;1;zdarz;ponaglić;1;cpor
podyktowanie;1;zdarz;podyktować;1;sp
zhellenizowanie;1;zdarz;zhellenizować;1;sp
przegonienie;3;zdarz;przegonić;3;sp
postawienie ... pod ścianą;1;zdarz;postawić ... pod ścianą;1;cumy
wytrzymanie;1;zdarz;wytrzymać;1;cumy
zamknięcie ... gęby;1;zdarz;zamknąć ... gębę;1;sp
zamknięcie ... mordy;1;zdarz;zamknąć ... mordę;1;sp
zamknięcie ... pyska;1;zdarz;zamknąć ... pysk;1;sp
styranizowanie;1;zdarz;styranizować;1;sp
danie popalić;2;zdarz;dać popalić;2;ruch
danie wycisku;1;zdarz;dać wycisk;1;ruch
narzucenie się;1;zdarz;narzucić się;1;sp
potrzymanie;2;zdarz;potrzymać;2;cst
zamerykanizowanie;2;zdarz;zamerykanizować;2;cumy
wsadzenie nosa;1;zdarz;wsadzić nos;1;sp
wetknięcie nosa;1;zdarz;wetknąć nos;1;sp
wścibienie nosa;1;zdarz;wścibić nos;1;sp
wepchnięcie nosa;1;zdarz;wepchnąć nos;1;sp
wsadzenie nosa w nie swoje sprawy;1;zdarz;wsadzić nos w nie swoje sprawy;1;sp
wetknięcie nosa w nie swoje sprawy;1;zdarz;wetknąć nos w nie swoje sprawy;1;sp
wścibienie nosa w nie swoje sprawy;1;zdarz;wścibić nos w nie swoje sprawy;1;sp
wepchnięcie nosa w nie swoje sprawy;1;zdarz;wepchnąć nos w nie swoje sprawy;1;sp
wsadzenie nosa w cudze sprawy;1;zdarz;wsadzić nos w cudze sprawy;1;sp
wetknięcie nosa w cudze sprawy;1;zdarz;wetknąć nos w cudze sprawy;1;sp
wścibienie nosa w cudze sprawy;1;zdarz;wścibić nos w cudze sprawy;1;sp
wepchnięcie nosa w cudze sprawy;1;zdarz;wepchnąć nos w cudze sprawy;1;sp
ściągnięcie;13;zdarz;ściągnąć;12;cpos
wlepienie się;1;zdarz;wlepić się;1;sp
popędzenie;2;zdarz;popędzić;2;cpor
pognanie;2;zdarz;pognać;2;cpor
pogonienie;1;zdarz;pogonić;1;cpor
wymrożenie;3;zdarz;wymrozić;3;sp
narzucenie;2;zdarz;narzucić;2;sp
zagonienie;1;zdarz;zagonić;1;cpor
zapędzenie;1;zdarz;zapędzić;1;cpor
zagnanie;1;zdarz;zagnać;1;cpor
spojenie;2;zdarz;spoić;2;cjedz
spicie;1;zdarz;spić;1;cjedz
upicie;2;zdarz;upić;2;cjedz
zastrzeżenie;1;zdarz;zastrzec;1;sp
zarezerwowanie;1;zdarz;zarezerwować;1;sp
ubezpieczenie;2;zdarz;ubezpieczyć;2;sp
obwarowanie;3;zdarz;obwarować;3;sp
poręczenie;1;zdarz;poręczyć;1;sp
zapewnienie;3;zdarz;zapewnić;2;sp
odchowanie;1;zdarz;odchować;1;sp
wychowanie;2;zdarz;wychować;2;sp
podżyrowanie;1;zdarz;podżyrować;1;sp
zabezpieczenie;3;zdarz;zabezpieczyć;3;sp
opatentowanie;1;zdarz;opatentować;1;cpos
wymówienie;5;zdarz;wymówić;5;cpor
zabezpieczenie się;3;zdarz;zabezpieczyć się;3;sp
zawarowanie;1;zdarz;zawarować;1;sp
obstawienie;2;zdarz;obstawić;2;wal
nagłośnienie;1;zdarz;nagłośnić;1;cpor
nadanie rozgłosu;1;zdarz;nadać rozgłos;1;cpor
rozszczebiotanie;1;zdarz;rozszczebiotać;1;cpor
puszczenie;13;zdarz;puścić;13;cpor
zasianie;1;zdarz;zasiać;1;sp
rozpowszechnienie;1;zdarz;rozpowszechnić;1;cpor
upowszechnienie;1;zdarz;upowszechnić;1;sp
rozprzestrzenienie;2;zdarz;rozprzestrzenić;2;cpor
przeniesienie;4;zdarz;przenieść;4;cumy
przeszczepienie;2;zdarz;przeszczepić;2;cumy
rozreklamowanie;1;zdarz;rozreklamować;1;sp
rozniesienie;2;zdarz;roznieść;2;cpor
rozsianie;4;zdarz;rozsiać;4;cpor
rozpaplanie;1;zdarz;rozpaplać;1;cpor
spopularyzowanie;1;zdarz;spopularyzować;1;cpor
rozkrzyczenie;1;zdarz;rozkrzyczeć;1;cpor
rozgłoszenie;1;zdarz;rozgłosić;1;sp
roztrąbienie;1;zdarz;roztrąbić;1;sp
rozpowiedzenie;1;zdarz;rozpowiedzieć;1;cpor
rozgadanie;1;zdarz;rozgadać;1;cpor
wylansowanie;1;zdarz;wylansować;1;sp
rozpropagowanie;1;zdarz;rozpropagować;1;sp
wyrządzenie;1;zdarz;wyrządzić;1;zmn
wykluczenie;3;zdarz;wykluczyć;3;cumy
wyłączenie;5;zdarz;wyłączyć;5;cumy
odtrącenie;1;zdarz;odtrącić;1;sp
GERUNDIUM - AKT oznaczający spowodowanie zmian w obrębie społeczeństwa;1;zdarz;CZASOWNIK - AKT oznaczający spowodowanie zmian w obrębie społeczeństwa;1;sp
osamotnienie;1;zdarz;osamotnić;1;sp
odmówienie;1;zdarz;odmówić;1;cpor
załatwienie się;3;zdarz;załatwić się;3;sp
urządzenie się;2;zdarz;urządzić się;2;sp
wyfrunięcie;3;zdarz;wyfrunąć;3;sp
wpuszczenie;3;zdarz;wpuścić;3;sp
odejście;11;zdarz;odejść;11;sp
wyrządzenie krzywdy;1;zdarz;wyrządzić krzywdę;1;cczuj
